npc_id,npc_level_combat,npc_name,npc_examine_text,npc_tile_size,npc_time_respawn
4175,0,Combat stone,Try to damage it!,1,10
4183,0,Combat stone,Try to damage it!,1,10
4193,0,Combat stone,Try to damage it!,1,10
4199,0,Combat stone,Try to damage it!,1,10
4210,0,Combat stone,Try to damage it!,1,10
4219,0,Combat stone,Try to damage it!,1,10
4228,0,Basilisk,And with its head he came galumphing back.,1,10
4240,1,Null,It's an NPC.,1,10
4258,10,Guard,A dwarven guard.,1,10
4269,2,Goblin,An ugly green creature.,1,10
4278,11,Animated Bronze Armour,Animated bronze armour.,1,-1
4288,0,Ajjat,Used to be a black knight.,1,10
4297,0,Sloane,He looks like a strong warrior.,1,10
4306,22,Guard,A guard for the humans against monster group.,1,10
4316,0,Dwarf,He delivers the goods.,1,10
4328,0,Sigmund,He's plotting something bad!,1,10
4339,0,Zanik,An eager cave goblin on her first trip to the surface.,1,10
4349,70,Jungle horror,"A horrible, emaciated ape like creature with beady yellow eyes.",1,10
4356,80,Cave horror,"A horrible, emaciated ape like creature with beady red eyes.",2,10
4362,0,Honest Jimmy,I can't wait to buy from a guy with Honest in his name...,1,10
4372,1,Red Monkey,A native monkey.,1,10
4382,82,Ankou,A boney ghost.,1,10
4398,64,Catablepon,Big... Cow-like... But cows don't have serpent tails!,2,10
4406,27,Minotaur,He doesn't look very pleased to see you.,1,10
4414,11,Wolf,Not man's best friend.,2,10
4425,0,Null,It's an NPC.,1,10
4432,1,Null,It's an NPC.,1,10
4446,0,Fairy,It's just a flesh wound.,1,10
4456,0,Ork,"Ugly, fierce and with a bad attitude.",1,10
4463,70,Angry juvinate,An initiate juvenile vampyre; he looks really angry.,1,10
4476,0,Guardian mummy,Who's your mummy?,1,10
4485,5,Goblin,An ugly goblin... bleurgh!,1,10
4494,0,General Wartface,An ugly green creature.,1,10
4504,0,Ethereal Expert,The master of accomplishment.,1,10
4514,0,Pauline Polaris,She has a certain twinkle in her eye.,1,10
4526,0,Bouquet Mac Hyacinth,Should I pronounce it 'bucket'?,1,10
4532,111,Suqah,A strange creature unique to Lunar Isle.,2,10
4555,0,Jenny Blade,"Yes, it is indeed the infamous Jenny Blade!",1,10
4564,0,Digsite workman,This person is working on the site.,1,10
4572,0,Gianne jnr.,The delivery honcho!,1,10
4582,0,Ambassador Ferrnook,Peaceful man!,1,10
4594,0,Captain Ninto,"A gnome pilot off duty, he looks a bit worse for wear...",1,10
4605,20,Fortress Guard,A generic evil henchman.,1,10
4616,1,Null,It's an NPC.,1,10
4624,0,Evil creature,What is that thing!,1,10
4634,0,Goblin,An ugly green creature.,1,10
4644,0,Oaknock the Engineer,Can he build it? Yes he can!,1,10
2944,0,Pox,Busy hunting rats.,1,10
2966,0,Guard,He tries to keep order around here.,1,10
2977,1,Null,It's an NPC.,1,10
2986,0,Captain Tom,"A not-so friendly, not-so little cat.",1,10
2993,0,Oxi,The rat keeper.,1,10
3004,0,Gambler,Poor.,1,10
3018,0,Rat,A popular dwarven delicacy.,1,10
3026,75,Black golem,An animated clay statue.,1,10
3033,0,Garai,A citizen of Nardah.,1,10
3047,0,Target,Needs to be shot with a ranged weapon.,1,10
3057,102,Earth Warrior Champion,Champion of the earth warriors.,1,10
3067,141,Leon d'Cour,Champion of Champions!,1,10
3075,0,Illegal Monk,One of the illegal bretheren of Proximus.,1,10
3086,0,Fionn,One of Diango's itinerant pixies.,1,10
3093,0,Null,"",1,10
3889,0,Suspect,Is she the one?,1,10
3105,0,Charmed Warrior,Equipment that moves by itself!,1,10
3115,0,Blaec,Blaec seems to be covered in sand.,1,10
3116,0,Reeso,Reeso seems to be covered in sand.,1,10
3136,1,Null,It's an NPC.,1,10
3146,1,Null,It's an NPC.,1,10
3152,1,Null,It's an NPC.,1,10
3162,0,Smith,Smithing Smith.,1,10
3172,0,Pirate,A pirate of Mos Le'Harmless.,1,10
3182,0,Pirate,A pirate of Mos Le'Harmless.,1,10
3195,57,Pirate,An enemy pirate.,1,10
3204,0,Storm Cloud,It's an NPC.,1,10
3216,0,Mourner,"A mourner, or plague healer.",1,10
3224,2,Man,One of Proximus's many citizens.,1,10
3231,22,Guard,He tries to keep order around here.,1,10
3241,19,Guard,He's keeping an eye out.,1,10
3253,17,Barbarian,"Minarch, a barbarian who likes his beer.",1,10
3261,10,Barbarian,"Gutrune, a mighty barbarian warrior.",1,10
3273,11,Dwarf,A dwarven worker.,1,10
3283,0,Squirrel,Bushy tail!,1,10
3291,22,Skeleton,It's an NPC.,1,10
3305,0,Slim Louie,How am I funny - like a clown?,1,10
3313,111,Tanglefoot,A walking thorn bush!,1,10
3323,0,Null,It's an NPC.,1,10
3333,0,Trees,Trees and such.,5,10
3341,0,Baby Mole,"I will call him, Mini Mole.",1,10
3351,0,Genie,It's an NPC.,1,10
3362,49,Mr Hyde,No longer the Chosen Commander.,1,10
3373,1,Null,It's an NPC.,1,10
3382,0,Hell-Rat,Vermin from the underworld.,1,10
3404,1,Null,It's an NPC.,1,10
3411,167,Null,"A sentient plant - ready, willing and able to kill.",1,10
4142,0,Combat stone,Try to damage it!,1,10
4152,0,Combat stone,Try to damage it!,1,10
4164,0,Combat stone,Try to damage it!,1,10
4167,0,Combat stone,Try to damage it!,1,10
4184,0,Combat stone,Try to damage it!,1,10
4196,0,Combat stone,Try to damage it!,1,10
4206,0,Combat stone,It's an NPC.,1,10
4214,0,Combat stone,Try to damage it!,1,10
4230,0,Abyssal demon,And with its head he came galumphing back.,1,10
4239,0,Cook,I hope she can find all the ingredients!,1,10
4247,0,Estate agent,A fancy businessman with a mighty fine hat.,1,10
4260,10,Guard,A dwarven guard.,1,10
4271,2,Goblin,An ugly green creature.,1,10
4282,92,Animated Mithril Armour,Animated mithril armour.,1,-1
4293,0,Lidio,Food shopkeeper.,1,10
4304,22,Guard,It's an NPC.,1,10
4323,0,Zanik,A younger Zanik.,1,10
4335,50,Sigmund,Former adviser to the Duke of Lumbridge.,1,10
4343,35,Snake,Snake! Snaaaaake!,1,10
4354,80,Cave horror,"A horrible, emaciated ape like creature with beady red eyes.",2,10
4368,0,Null,It's an NPC.,1,10
4377,1,Gate of War,Very war-like and looking at you!,1,10
4383,86,Ankou,A boney ghost.,1,10
4395,26,Giant rat,Overgrown vermin.,2,10
4404,12,Minotaur,He doesn't look very pleased to see you.,1,10
4416,0,Bee keeper,A goblin 'spy' that Sigmund's followers have captured.,1,10
4424,0,Null,It's an NPC.,1,10
4435,1,Null,It's an NPC.,1,10
4453,1,Null,It's an NPC.,1,10
4464,100,Angry juvinate,An initiate juvenile vampyre; he looks really angry.,1,10
4473,2,Tree spirit,She seems to doubt the existence of a dragon at all.,1,10
4483,5,Goblin,An ugly goblin... bleurgh!,1,10
4496,0,Grubfoot,Smaller than the average goblin.,1,10
4506,0,Ethereal Guide,"He knows the past, present and future. But what of my shoe size?",1,10
4515,0,Meteora,As beautiful as a fallen star... I feel sick.,1,10
4524,0,Enchanted Bucket,I'm not sure if it's actually doing anything of use.,1,10
4533,111,Suqah,A strange creature unique to Lunar Isle.,2,10
4542,0,'Eagle-eye' Shultz,A keen-eyed lookout with a telescope.,1,10
4554,0,'Beedy-eye' Jones,Is he looking at me?,1,10
4565,0,Digsite workman,This person is working on the site.,1,10
4573,0,Timble,An underpayed gnome!,1,10
4584,0,Damwin,Bubbly cheerleader!,1,10
4592,0,Ermin,A gnome spinner.,1,10
4606,20,Fortress Guard,A generic evil henchman.,1,10
4612,0,Gnome shop keeper,Sells gnomish things.,1,10
4623,0,Cute creature,Ahhh. Isn't it cute?,1,10
4635,0,Goblin,An ugly green creature.,1,10
4646,0,King Healthorg,The greatest Gnome King of them all.,1,10
2954,0,Councillor Halgrive,An official of Ardougne.,1,10
2965,0,Guard,He tries to keep order around here.,1,10
2967,0,Guard,He tries to keep order around here.,1,10
2973,0,Guard,He tries to keep order around here.,1,10
2984,0,Pusskins,Not a soft touch.,1,10
2997,0,Gertrude's cat,A friendly feline?,1,10
3003,0,Gambler,Poor.,1,10
3017,0,Rat,A popular dwarven delicacy.,1,10
3034,0,Habibah,A citizen of Nardah.,1,10
3045,0,Rokuh,A seller of tasty choc ices.,1,10
3056,0,Mystery figure,A mysterious watcher...,2,10
3068,140,Skeletal Wyvern,A very dangerous pile of animated wyvern bones.,3,80
3077,0,Dead Monk,A recently deceased follower of Saradomin.,2,10
3085,0,Cormac,Too volatile for his own good.,1,10
3098,0,Telekinetic Guardian,A guardian of the arena.,1,10
3104,0,Charmed Warrior,Equipment that moves by itself!,1,10
3114,0,Mazion,Mazion seems to be covered in sand.,1,10
3125,0,Pyramid block,A pyramid block.,2,10
3129,0,Boneguard,A spirit is trapped within it.,2,10
3143,1,Null,It's an NPC.,1,10
3153,46,Harpie Bug Swarm,A swarm of bugs.,1,10
3173,0,Pirate,A pirate of Mos Le'Harmless.,1,10
3185,0,Pirate,A pirate of Mos Le'Harmless.,1,10
3194,57,Pirate,An enemy pirate.,1,10
3215,0,Elena,She doesn't look too happy.,1,10
3223,2,Man,One of Proximus's many citizens.,1,10
3234,3,Gardener,An old gardener.,1,10
3246,17,Barbarian,"Alberich, a fierce barbarian warrior.",1,10
3251,10,Barbarian,"Lydspor, a well-travelled barbarian warrior.",1,10
3262,10,Barbarian,It's an NPC.,1,10
3274,11,Dwarf,A dwarven worker.,1,10
3284,0,Squirrel,Likes nuts.,1,10
3293,0,Null,The hat's a dead give away.,1,10
3304,0,Fairy Godfather,I'm gonna make him an offer he can't refuse.,1,10
3312,0,Zanaris choir,They're going to sing to you!,1,10
3322,0,Fairy chef,Likes to cook with mushrooms.,1,10
3335,0,Bullrush,A bullrush.,1,10
3344,74,Fungi,"A fun guy. No wait, that's awful. Plus it doesn't even make sense.",1,10
3355,0,Rick Turpentine,The Chosen Commander.,1,10
3364,120,Mr Hyde,Back from the dead...again?,1,10
3372,0,Sir Amik Varze,Leader of the White Knights.,1,10
3384,0,Null,It's an NPC.,1,10
3394,0,Evil Dave,He seems to like wearing black.,1,10
3405,0,Rohak,A dwarven father figure!,1,10
4137,0,Combat stone,Try to damage it!,1,10
4147,0,Combat stone,Try to damage it!,1,10
4157,0,Combat stone,Try to damage it!,1,10
4169,0,Combat stone,Try to damage it!,1,10
4177,0,Combat stone,Try to damage it!,1,10
4190,0,Combat stone,Try to damage it!,1,10
4216,0,Combat stone,It's an NPC.,1,10
4225,0,Combat stone,Try to damage it!,1,10
4236,1,Null,It's an NPC.,1,10
4243,0,Demon butler,"Blimey, a Demon Butler!",1,10
4254,1,Null,It's an NPC.,1,10
4264,2,Goblin,An ugly green creature.,1,10
4275,2,Goblin,An ugly green creature.,1,10
4285,0,Ghommal,The big door man.,1,10
4294,0,Lilly,Potion shopkeeper.,1,10
4301,22,Guard,A guard for the humans against monster group.,1,10
4314,0,Dartog,He's standing guard.,1,10
4321,1,Null,It's an NPC.,1,10
4334,50,Sigmund,Former adviser to the Duke of Lumbridge.,1,10
4355,80,Cave horror,"A horrible, emaciated ape like creature with beady red eyes.",2,10
4365,0,Null,It's an NPC.,1,10
4376,0,Litara,"Litara, a barbarian explorer.",1,10
4388,76,Ghost,Eeek! A ghost!,1,10
4399,68,Catablepon,Big... Cow-like... But cows don't have serpent tails!,2,10
4407,5,Goblin,An ugly green creature.,1,10
4413,14,Wolf,Not man's best friend.,2,10
4423,1,Null,It's an NPC.,1,10
4436,1,Null,It's an NPC.,1,10
4443,0,Fairy,A head-banger.,1,10
4454,1,Null,It's an NPC.,1,10
4462,119,Held vampyre juvinate,"A juvinate vampyre, held in a powerful spell.",1,10
4474,0,Tree spirit,This is ready for you to cast magic at it.,1,10
4486,5,Goblin,An ugly goblin... bleurgh!,1,10
4492,5,Goblin,An ugly goblin... bleurgh!,1,10
4503,0,Ethereal Numerator,He reminds me of my old mathematics teacher.,1,10
4512,0,House,The craziest house I ever did see!,5,10
4525,0,Enchanted Bucket,I'm not sure if it's actually doing anything of use.,1,10
4534,48,Moss giant,His beard seems to have a life of its own.,2,10
4546,37,Jake,A deadly pirate.,1,10
4562,0,Praistan Ebola,Perhaps this gardener might look after your crops for you.,1,10
4575,0,Spang,A lazy gnome.,1,10
4585,0,Professor Onglewip,A gnome mage on sabbatical.,1,10
4595,0,Captain Daerkin,"A gnome pilot off duty, he looks a bit drunk.",1,10
4604,20,Fortress Guard,A generic evil henchman.,1,10
4613,0,Null,It's an NPC.,1,10
4622,1,Null,It's an NPC.,1,10
4633,0,Goblin,An ugly green creature.,1,10
4645,0,Glouphrie the Untrusted,"A weasly, shifty-looking Gnome Mage.",1,10
2995,0,Sagira,Well tanned for someone who lives under a mountain.,1,10
2996,0,Anleif,Prim and proper.,1,10
3006,0,Gambler,Poor.,1,10
3016,0,Rat,A popular dwarven delicacy.,1,10
3024,0,Tirrie,An elemental waterspirit.,1,10
3035,0,Meskhenet,A citizen of Nardah.,1,10
3048,0,Target,Needs to be shot with a bow and arrow.,1,10
3058,56,Giant Champion,Champion of the giants.,2,10
3063,107,Jogre Champion,Champion of the jogres.,2,10
3076,1,Null,It's an NPC.,2,10
3084,0,Cait,A frenzied fey.,1,10
3095,0,Flying Book,The book moves by itself!,1,10
3102,0,Maze Guardian,A guardian of the arena.,1,10
3113,0,Sandy,"He seems to be distracted, looking out of the window at something.",1,10
3123,0,Simon Templeton,He looks like he's seen the inside of a few tombs.,1,10
3132,0,Null,It's an NPC.,2,10
3144,1,Null,It's an NPC.,1,10
3155,0,Bill Teach,Bill Teach the pirate.,1,10
3163,0,Joe,Harpoon Joe.,1,10
3175,0,Pirate,A pirate of Mos Le'Harmless.,1,10
3184,0,Pirate,A pirate of Mos Le'Harmless.,1,10
3193,57,Pirate,An enemy pirate.,1,10
3201,55,Killerwatt,It's an NPC.,1,10
3212,0,Bravek,The city warder of West Ardougne.,1,10
3235,0,Apprentice workman,He's learning a trade.,1,10
3245,11,Dark wizard,A practicer of dark arts.,1,10
3254,0,Hunding,Likes a good fight.,1,10
3264,5,Goblin,An ugly green creature.,1,10
3275,7,Dwarf,A dwarven worker.,1,10
3285,0,Squirrel,"Shave the tail, and you've got a rat.",1,10
3292,25,Witch,Could do with gaining a few pounds.,1,10
3301,0,Storm cloud,It's an NPC.,3,10
3311,0,Sheep,Freshly sheared.,1,10
3321,0,Gatekeeper,He's been posted here to prevent people entering a dangerous area.,1,10
3334,0,Cavemouth,A cave entrance.,5,10
3343,0,Baby Mole,"Moley, moley, moley!",1,10
3352,0,Mysterious Old Man,A very strange old man...,1,10
3363,79,Mr Hyde,Back from the dead...again?,1,10
3371,159,Evil Chicken,A cave-goblin adventurer.,1,10
3383,0,Null,It's an NPC.,1,10
3395,0,Sir Amik Varze,Leader of the White Knights.,1,10
3403,0,Rohak,A dwarven father figure!,1,10
3412,167,General Bentnoze,"A sentient plant - ready, willing and able to kill.",1,10
3425,0,Fish,A Red Fantail.,1,10
4141,0,Combat stone,Try to damage it!,1,10
4151,0,Combat stone,Try to damage it!,1,10
4163,0,Combat stone,Try to damage it!,1,10
4172,0,Combat stone,Try to damage it!,1,10
4179,0,Combat stone,Try to damage it!,1,10
4189,0,Combat stone,Try to damage it!,1,10
4203,0,Combat stone,Try to damage it!,1,10
4215,0,Combat stone,Try to damage it!,1,10
4222,0,Combat stone,Try to damage it!,1,10
4241,0,Butler,He knows how to buttle.,1,10
4253,1,Null,It's an NPC.,1,10
4261,2,Goblin,An ugly green creature.,1,10
4267,2,Goblin,An ugly green creature.,1,10
4276,2,Goblin,It's an NPC.,1,10
4286,0,Harrallak Menarous,Guild Master.,1,10
4299,0,Ref,He looks fair and reliable.,1,10
4307,22,Guard,A guard for the humans against monster group.,1,10
4318,0,H.A.M. Member,A member of the 'Humans Against Monsters' group.,1,10
4326,0,Zanik,"Hopefully she'll pass as a short, hunched HAM member.",1,10
4337,0,Zanik,She has a mark on her head.,1,10
4347,13,Giant mosquito,A flying blood sucker.,1,10
4358,0,Cavey Davey,A pirate of Mos Le'Harmless.,1,10
4364,0,Swarm,A swarm of vicious sweetflies!,1,10
4379,1,Oozing barrier,Are you sure you want to touch that?,1,10
4384,68,Skeleton,Could do with gaining a few pounds.,1,10
4392,30,Zombie,Dead man walking.,1,10
4403,37,Scorpion,An extremely vicious scorpion.,2,10
4412,16,Goblin,An ugly green creature.,1,10
4426,1,Null,It's an NPC.,1,10
4434,0,Fairy Nuff,A healing fairy.,1,10
4445,0,Fairy,That arm looks sore.,1,10
4455,0,Fairy Fixit,Fairy ring maintenance division.,1,10
4466,0,Benjamin,A human returned from vampyric form.,1,10
4472,0,Tree spirit,Ugly and bad-tempered.,1,10
4484,5,Goblin,An ugly goblin... bleurgh!,1,10
4502,0,Ethereal Lady,Does she really exist?,1,10
4513,0,Baba Yaga,An old woman who lives in a very strange house.,1,10
4523,0,Enchanted Broom,A broom driven by magic.,1,10
4536,0,Lokar Searunner,Oldak's new assistant.,1,10
4545,0,'Picarron' Pete,A pirate through and through.,1,10
4553,0,'Betty' B.Boppin,He never stops talking about Betty...,1,10
4566,0,Examiner,Upon examining the examiner you examine it is indeed an examiner!,1,10
4576,0,Brambickle,He looks like he's a long way from home.,1,10
4583,0,Professor Manglethorp,Crazy professor!,1,10
4596,0,Captain Lamdoo,A gnome pilot coming to get you!,1,10
4603,20,Fortress Guard,A generic evil henchman.,1,10
4615,0,Evil creature,What is that thing!,1,10
4625,1,Null,It's an NPC.,1,10
4636,0,Goblin,An ugly green creature.,1,10
4642,0,Gnome soldier,A little warrior.,1,10
3014,0,Rat,A popular dwarven delicacy.,1,10
3025,0,Hallak,An elemental waterspirit.,1,10
3038,0,Seddu,An armour merchant.,1,10
3053,0,Mystery figure,A mysterious watcher...,2,10
3064,162,Lesser Demon Champion,Champion of the lesser demons.,2,10
3078,0,High Priest,High Priest of Entrana.,1,10
3083,0,Sorcha,Seriously sprightly even for a sprite.,1,10
3094,0,Flying Book,The book moves by itself!,1,10
3108,0,Bert,Bert seems to be covered in sand from head to toe.,1,10
3120,0,Balloon Animal,It looks like an animal.,1,10
3135,0,Furnace grate,It seems to be blocked.,2,10
3139,1,Null,It's an NPC.,1,10
3149,0,Akthanakos,A man with the head of a camel.,1,10
3157,0,Bill Teach,It's an NPC.,1,10
3169,0,Pirate,A pirate of Mos Le'Harmless.,1,10
3178,0,Pirate,A pirate of Mos Le'Harmless.,1,10
3189,57,Pirate,An enemy pirate.,1,10
3199,0,Banker,He can look after my money.,1,10
3210,0,Alrena,She looks concerned.,1,10
3218,0,Tina,Works in the Rising Sun.,1,10
3227,2,Woman,One of Proximus's many citizens. She looks rich.,1,10
3237,3,'Cuffs',He looks a bit dodgy.,1,10
3260,17,Barbarian,"Brunnhilde, a fierce barbarian warrior.",1,10
3268,11,Dwarf,A dwarven worker.,1,10
3279,25,Black Guard,"A member of the Black Guard, a special division of the dwarven army.",1,10
3288,0,Raccoon,A raccoon.,1,10
3297,0,Black swan,A rare bird.,1,10
3306,0,Fat Rocco,"As far back as I can remember, I always wanted to be a gangster.",1,10
3318,1,Null,It's an NPC.,1,10
3327,0,Jeremy Clerksin,Rather more tired than most.,1,10
3340,230,Giant Mole,Holy Mole-y!,3,10
3346,74,Zygomite,A bouncy fungus.,1,10
3357,0,Miles,The brother of Niles and Giles.,1,10
3358,0,Giles,The brother of Niles and Miles.,1,10
3900,0,Molly,AKA Goody Two-Shoes,1,10
3370,121,Evil Chicken,The famous cave-goblin adventurer.,1,10
3380,0,Evil Dave,He seems to like wearing black.,1,10
3388,0,Osman,He looks a little shifty.,1,10
3398,0,Skrach Uglogwee,It's an NPC.,2,10
3407,21,General Wartface,He tries to keep order around here.,1,10
3418,0,Pirate Pete,He looks a little piratey.,1,10
3430,0,Fish,A Black Moor Fantail.,1,10
3435,0,Fish,A Harlequin Fish.,1,10
3437,0,Fish,A Discus Fish.,1,10
4140,0,Combat stone,Try to damage it!,1,10
4150,0,Combat stone,Try to damage it!,1,10
4159,0,Combat stone,Try to damage it!,1,10
4170,0,Combat stone,Try to damage it!,1,10
4180,0,Combat stone,Try to damage it!,1,10
4191,0,Combat stone,Try to damage it!,1,10
4201,0,Combat stone,Try to damage it!,1,10
4211,0,Combat stone,Try to damage it!,1,10
4221,0,Combat stone,Try to damage it!,1,10
4246,0,Taxidermist,She smells unpleasantly of chemicals.,1,10
4252,0,Macaroni Penguin,"Beak areful with this one, he looks shifty!",1,10
4262,2,Goblin,An ugly green creature.,1,10
4266,2,Goblin,An ugly green creature.,1,10
4283,113,Animated Adamant Armour,Animated adamant armour.,1,-1
4290,0,Shanomi,A warrior mage from the east.,1,10
4302,22,Guard,A guard for the humans against monster group.,1,10
4313,1,Null,It's an NPC.,1,10
4325,0,Light creature,It's an NPC.,1,10
4331,0,Sigmund,Former adviser to the Duke of Lumbridge.,1,10
4345,52,Albino bat,It's all white by me.,2,10
4351,70,Jungle horror,"A horrible, emaciated ape like creature with beady blue eyes.",1,10
4361,0,Fancy Dan,A very flamboyant pirate.,1,10
