id,id_note,id_lend,id_template_note,id_template_lend,stackable,tradable,droppable,members_only,name,value,weight,examine
20061,-1,-1,-1,-1,f,t,t,t,Metal crate,2,10,"A large, metal crate."
20060,-1,-1,-1,-1,f,t,t,t,Monkey knife,2,0.9,"A small knife, perfect for a monkey."
20051,-1,-1,-1,-1,f,t,t,f,Picture,1,0.4,A picture of a lady called Elena.
19950,-1,-1,-1,-1,f,t,t,t,Strange potato,4,0.5,Oddly seasoned and wriggling.
19949,-1,-1,-1,-1,f,t,t,t,Juju gumbo,20,1,A strange stew.
19948,-1,-1,-1,-1,f,t,t,t,Baron shark,300,0.6,Shimming with Juju magic.
19947,-1,-1,-1,-1,f,t,t,t,Raw baron shark,300,0.7,A hearty meal when cooked.
10050,10049,-1,799,-1,t,t,t,t,Graahk top,150,0,NULL
19875,19876,-1,-1,-1,f,t,t,f,Violet vial,1,0.2,A vial of violet-coloured liquid.
19873,19874,-1,-1,-1,f,t,t,f,Yellow vial,1,0.2,A vial of yellow-coloured liquid.
19871,19872,-1,-1,-1,f,t,t,f,Green vial,1,0.2,A vial of green-coloured liquid.
19869,19870,-1,-1,-1,f,t,t,f,Blue vial,1,0.2,A vial of blue-coloured liquid.
19867,-1,-1,-1,-1,f,t,t,f,Magical blastbox,2000,2,It\'s brimming with power.
19865,-1,-1,-1,-1,f,t,t,f,Magical blastbox (b),-1,2,It\'s brimming with power.
19841,-1,-1,-1,-1,f,t,t,f,Big bottle of fear,1,0.1,A big bottle of raw fear. Creepy.
19838,-1,-1,-1,-1,f,t,t,f,Big bottle of blood,1,0.1,A big bottle of sparrow blood.
19837,-1,-1,-1,-1,f,t,t,f,Pile of ground bones,1,0.1,"Bones, ground into powder."
9844,9869,-1,-1,-1,f,t,t,t,Teak cape rack,10,0,NULL
19808,-1,-1,-1,-1,f,t,t,t,Yaktwee stick,2000,1,A rudimentary tool used to hunt charm sprites.
19806,-1,-1,-1,-1,f,t,t,t,Sprite lure bag,1,1,A bag for holding the sprite lure in.
19805,-1,-1,-1,-1,f,t,t,t,Sprite lure,2000,1,""
19804,-1,-1,-1,-1,f,t,t,t,Elite void knight legs,1,8,Armour worn by Void Knight [Guardians/Justiciars/Executioners].
19803,-1,-1,-1,-1,f,t,t,t,Elite void knight torso,1,8,Armour worn by Void Knight [Guardians/Justiciars/Executioners].
19802,-1,-1,-1,-1,f,t,t,f,Picture,1,0.4,A picture of a lady called Elena.
19801,-1,-1,-1,-1,f,t,t,f,Black helm,1,1.8,A medium sized helmet.
19800,-1,-1,-1,-1,f,t,t,f,Picture,1,0.4,A picture of a lady called Elena.
19798,-1,-1,-1,-1,f,t,t,t,"Key block labelled ""6""",1,0.5,"A stamped block of metal from a box marked ""6"""
19797,-1,-1,-1,-1,f,t,t,t,"Key block labelled ""5""",1,0.5,"A stamped block of metal from a box marked ""5"""
19796,-1,-1,-1,-1,f,t,t,t,"Key block labelled ""4""",1,0.5,"A stamped block of metal from a box marked ""4"""
19795,-1,-1,-1,-1,f,t,t,t,"Key block labelled ""3""",1,0.5,"A stamped block of metal from a box marked ""3"""
19794,-1,-1,-1,-1,f,t,t,t,"Key block labelled ""2""",1,0.5,"A stamped block of metal from a box marked ""2"""
19791,-1,-1,-1,-1,f,t,t,t,Book of equilibrium,1,0.5,The secrets of Void Knight combat.
19790,-1,-1,-1,-1,f,t,t,t,Elite void knight robe,1,8,Armour worn by Void Knight [Guardians/Justiciars/Executioners].
19789,-1,-1,-1,-1,f,t,t,t,Elite void knight top,1,8,Armour worn by Void Knight [Guardians/Justiciars/Executioners].
19788,-1,-1,-1,-1,f,t,t,t,Elite void knight robe,1,8,Armour worn by Void Knight [Guardians/Justiciars/Executioners].
19787,-1,-1,-1,-1,f,t,t,t,Elite void knight top,1,8,Armour worn by Void Knight [Guardians/Justiciars/Executioners].
19786,-1,-1,-1,-1,f,t,t,t,Elite void knight robe,-1,8,Armour worn by Void Knight [Guardians/Justiciars/Executioners].
19785,-1,-1,-1,-1,f,t,t,t,Elite void knight top,1,8,Armour worn by Void Knight [Guardians/Justiciars/Executioners].
19784,-1,-1,-1,-1,f,t,t,t,Korasi's sword,245000,0.9,The sword of a Void Knight.
19783,-1,-1,-1,-1,f,t,t,t,Black full helm (bugged),1,2,This armour has been modified to track your movements.
19782,-1,-1,-1,-1,f,t,t,t,Black platelegs (bugged),1,2,This armour has been modified to track your movements.
19781,-1,-1,-1,-1,f,t,t,t,Black platebody (bugged),1,2,This armour has been modified to track your movements.
19780,-1,-1,-1,-1,f,t,t,t,Korasi's sword,1,0.9,The sword of a Void Knight.
19777,-1,-1,-1,-1,f,t,t,f,Swanky boots,1,0.3,You can tell by the way I use my walk I\'m too busy for a natter.
19776,-1,-1,-1,-1,f,t,t,f,Swanky boots,1,0.3,You can tell by the way I use my walk I\'m too busy for a natter.
19763,-1,-1,-1,-1,f,t,t,t,Seer's headband 4,1,0.4,A headband with an eye embroidered on it.
19762,-1,-1,-1,-1,f,t,t,f,Hamper,50,2,A hamper full of cooked food.
19760,-1,-1,-1,-1,f,t,t,f,Explorer's ring 4,350,0.1,A Lumbridge explorer\'s ring.
19757,-1,-1,-1,-1,f,t,t,t,Varrock armour 4,-1,1,Varrock Smithing armour.
19749,-1,-1,-1,-1,f,t,t,t,Falador shield 4,300,7.2,An elite kiteshield from Falador.
19748,-1,-1,-1,-1,f,t,t,t,Ardougne cloak 4,-1,0.4,A shadowy Ardougne cloak.
19747,-1,-1,-1,-1,f,t,t,t,Rainbow afro,1,0.2,A gift from Party Pete.
19735,-1,-1,-1,-1,f,t,t,t,Barrister top,1,0.4,Top half of a barrister suit.
19712,-1,-1,-1,-1,f,t,t,t,Void knight deflector,20000,0.4,A deft void knight shield.
19711,-1,-1,-1,-1,f,t,t,t,Void knight deflector,1,0.4,A deft void knight shield.
19710,-1,-1,-1,-1,f,t,t,t,Dungeoneering master cape,99000,1,The cape worn by the true masters of Daemonheim.
19709,-1,-1,-1,-1,f,t,t,t,Dungeoneering master cape,120000,1,The cape worn by the true masters of Daemonheim.
19708,-1,-1,-1,-1,f,t,t,f,Investigator's hat,100,1,A hat that conveys your investigative abilities.
19707,-1,-1,-1,-1,f,t,t,f,Investigator's trousers,100,1,Some trousers that conveys your investigative abilities.
19706,-1,-1,-1,-1,f,t,t,f,Investigator's coat,100,1,A coat that conveys your investigative abilities.
19705,-1,-1,-1,-1,f,t,t,f,Mysterious book,1,1,There are some pages missing.
19704,-1,-1,-1,-1,f,t,t,t,Statue collection bag,1,10,A large bag for collecting statue pieces.
19681,-1,-1,-1,-1,f,t,t,f,Mysterious chronicle (part 24),1,1,Who wrote this?
19671,-1,-1,-1,-1,f,t,t,f,Magical blastbox,20000,2,It\'s brimming with power.
19667,19702,-1,-1,-1,f,t,t,f,Meatcorn rope,-1,1.3,A tough rope made from meatcorn fibres.
19665,19666,-1,-1,-1,f,t,t,f,Meatcorn,-1,3.1,"A tough, almost inedible plant with strong fibres suitable for ropemaking."
19664,19701,-1,-1,-1,f,t,t,f,Climbing hook head,-1,3.1,"The head of a climbing hook. Combined with a rope, it could be useful."
19663,19700,-1,-1,-1,f,t,t,f,Broken climbing hook head,-1,3.1,"The head of a climbing hook. Combined with a rope, it could be useful."
19661,19662,-1,-1,-1,f,t,t,f,Carved keystone,-1,3.1,The stone has been carved into a bridge-shaped keystone.
19651,19652,-1,-1,-1,f,t,t,f,Wooden plank,-1,3.1,A rough wooden plank.
19649,-1,-1,-1,-1,f,t,t,t,Gaff,1,0.5,"Jury-rigged, but might do the job."
19648,-1,-1,-1,-1,f,t,t,t,Hook,1,0.3,You should see the shark...
19647,-1,-1,-1,-1,f,t,t,t,Metal strip,1,0.5,Unscrewed from the frame of a Black Knight workbench.
19644,-1,-1,-1,-1,f,t,t,t,Void knight book,1,0.5,A definitive account of the Void Knight order.
19643,-1,-1,-1,-1,f,t,t,t,Void pest research notes,1,0.5,Jessika\'s collected notes on void pests.
19639,-1,-1,-1,-1,f,t,t,t,Wood shards,1,0.5,"Broken bits of tooled, waxy wood."
19638,-1,-1,-1,-1,f,t,t,t,Joist,1,0.5,A sturdy wooden joist.
19637,-1,-1,-1,-1,f,t,t,t,Jointed plank,1,0.5,This log has a mortise cut into it.
19636,-1,-1,-1,-1,f,t,t,t,Jointed log,1,0.5,This log has a tenon joint cut into it.
19635,-1,-1,-1,-1,f,t,t,t,Void knight whistle,1,0.5,Blow this if you get into difficulties.
19634,-1,-1,-1,-1,f,t,t,t,Void drone 'bug',1,1,A void drone summoned by Jessika.
19633,-1,-1,-1,-1,f,t,t,t,Search warrant,1,0.5,This document entitles the bearer to search the stock of one Ali Tist.
19632,-1,-1,-1,-1,f,t,t,t,Rusty anchor cellar key,1,0.5,This key allows access to the cellar of the Rusty Anchor. (A Void Dance)
19631,-1,-1,-1,-1,f,t,t,t,Black knight access insignia,1,0.5,Black Knight Industrial Team badge.
19626,-1,-1,-1,-1,f,t,t,t,Mysterious clue scroll,1,0.5,The strange scroll that led Ali Tist to a stash of dubious boxes.
19617,-1,-1,-1,-1,f,t,t,t,Ancient book,1000,1,The unholy book of a forgotten god.
19615,-1,-1,-1,-1,f,t,t,t,Armadyl's book of law,1000,1,The holy book of Armadyl.
19613,-1,-1,-1,-1,f,t,t,t,Bandos' book of war,1000,1,The holy book of the Big High War God.
8795,8794,-1,799,-1,t,t,t,t,Saw,13,0,NULL
19598,19599,-1,-1,-1,f,t,t,t,Ancient armour set (sk),20,2.2,"Grand Exchange set containing a full helm, platebody, skirt and kiteshield."
19596,19597,-1,-1,-1,f,t,t,t,Ancient armour set (lg),20,2.2,"Grand Exchange set containing a full helm, platebody, legs and kiteshield."
19594,19595,-1,-1,-1,f,t,t,t,Bandos armour set (sk),20,2.2,"Grand Exchange set containing a full helm, platebody, skirt and kiteshield."
8372,-1,-1,-1,-1,f,t,t,f,Trapdoor,1,0,NULL
19592,19593,-1,-1,-1,f,t,t,t,Bandos armour set (lg),20,2.2,"Grand Exchange set containing a full helm, platebody, legs and kiteshield."
19590,19591,-1,-1,-1,f,t,t,t,Armadyl armour set (sk),20,2.2,"Grand Exchange set containing a full helm, platebody, skirt and kiteshield."
19588,19589,-1,-1,-1,f,t,t,t,Armadyl armour set (lg),20,2.2,"Grand Exchange set containing a full helm, platebody, legs and kiteshield."
19586,19587,-1,-1,-1,f,t,t,t,Dyed silver d'hide blessed set,20,2.2,"Grand Exchange set containing body, chaps, bracers and coif."
19584,19585,-1,-1,-1,f,t,t,t,Dyed purple d'hide blessed set,20,2.2,"Grand Exchange set containing a body, chaps, bracers and coif."
19582,19583,-1,-1,-1,f,t,t,t,Dyed brown d'hide blessed set,20,2.2,"Grand Exchange set containing body, chaps, bracers and coif."
19580,19581,-1,-1,-1,f,t,t,t,Third-age prayer set,20,2.2,"Grand Exchange set containing a staff, cloak, wreath, top and bottoms."
19578,19579,-1,-1,-1,f,t,t,f,Rune heraldic armour set 5 (sk),20,2.2,"Grand Exchange set containing a full helm, platebody, skirt and kiteshield."
19576,19577,-1,-1,-1,f,t,t,f,Rune heraldic armour set 4 (sk),20,2.2,"Grand Exchange set containing a full helm, platebody, skirt and kiteshield."
19574,19575,-1,-1,-1,f,t,t,f,Rune heraldic armour set 3 (sk),20,2.2,"Grand Exchange set containing a full helm, platebody, skirt and kiteshield."
19572,19573,-1,-1,-1,f,t,t,f,Rune heraldic armour set 2 (sk),20,2.2,"Grand Exchange set containing a full helm, platebody, skirt and kiteshield."
19570,19571,-1,-1,-1,f,t,t,f,Rune heraldic armour set 1 (sk),20,2.2,"Grand Exchange set containing a full helm, platebody, skirt and kiteshield."
19568,19569,-1,-1,-1,f,t,t,f,Rune heraldic armour set 5 (lg),20,2.2,"Grand Exchange set containing a full helm, platebody, legs and kiteshield."
19566,19567,-1,-1,-1,f,t,t,f,Rune heraldic armour set 4 (lg),20,15,"Grand Exchange set containing a full helm, platebody, legs and kiteshield."
19564,19565,-1,-1,-1,f,t,t,f,Rune heraldic armour set 3 (lg),20,2.2,"Grand Exchange set containing a full helm, platebody, legs and kiteshield."
19562,19563,-1,-1,-1,f,t,t,f,Rune heraldic armour set 2 (lg),20,2.2,"Grand Exchange set containing a full helm, platebody, legs and kiteshield."
19560,19561,-1,-1,-1,f,t,t,f,Rune heraldic armour set 1 (lg),20,2.2,"Grand Exchange set containing a full helm, platebody, legs and kiteshield."
19558,19559,-1,-1,-1,f,t,t,f,Adamant heraldic armour set 5 (sk),20,2.2,"Grand Exchange set containing a full helm, platebody, skirt and kiteshield."
19556,19557,-1,-1,-1,f,t,t,f,Adamant heraldic armour set 4 (sk),20,2.2,"Grand Exchange set containing a full helm, platebody, skirt and kiteshield."
19554,19555,-1,-1,-1,f,t,t,f,Adamant heraldic armour set 3 (sk),20,2.2,"Grand Exchange set containing a full helm, platebody, skirt and kiteshield."
19552,19553,-1,-1,-1,f,t,t,f,Adamant heraldic armour set 2 (sk),20,2.2,"Grand Exchange set containing a full helm, platebody, skirt and kiteshield."
19550,19551,-1,-1,-1,f,t,t,f,Adamant heraldic armour set 1 (sk),20,2.2,"Grand Exchange set containing a full helm, platebody, skirt and kiteshield."
19548,19549,-1,-1,-1,f,t,t,f,Adamant heraldic armour set 5 (lg),20,2.2,"Grand Exchange set containing a full helm, platebody, legs and kiteshield."
19546,19547,-1,-1,-1,f,t,t,f,Adamant heraldic armour set 4 (lg),20,2.2,"Grand Exchange set containing a full helm, platebody, legs and kiteshield."
19544,19545,-1,-1,-1,f,t,t,f,Adamant heraldic armour set 3 (lg),20,2.2,"Grand Exchange set containing a full helm, platebody, legs and kiteshield."
19542,19543,-1,-1,-1,f,t,t,f,Adamant heraldic armour set 2 (lg),20,2.2,"Grand Exchange set containing a full helm, platebody, legs and kiteshield."
19540,19541,-1,-1,-1,f,t,t,f,Adamant heraldic armour set 1 (lg),20,2.2,"Grand Exchange set containing a full helm, platebody, legs and kiteshield."
19538,19539,-1,-1,-1,f,t,t,f,Black heraldic armour set 5 (sk),20,2.2,"Grand Exchange set containing a full helm, platebody, skirt and kiteshield."
19536,19537,-1,-1,-1,f,t,t,f,Black heraldic armour set 4 (sk),20,2.2,"Grand Exchange set containing a full helm, platebody, skirt and kiteshield."
19534,19535,-1,-1,-1,f,t,t,f,Black heraldic armour set 3 (sk),20,2.2,"Grand Exchange set containing a full helm, platebody, skirt and kiteshield."
19532,19533,-1,-1,-1,f,t,t,f,Black heraldic armour set 2 (sk),20,2.2,"Grand Exchange set containing a full helm, platebody, skirt and kiteshield."
19530,19531,-1,-1,-1,f,t,t,f,Black heraldic armour set 1 (sk),20,2.2,"Grand Exchange set containing a full helm, platebody, skirt and kiteshield."
19528,19529,-1,-1,-1,f,t,t,f,Black heraldic armour set 5 (lg),20,2.2,"Grand Exchange set containing a full helm, platebody, legs and kiteshield."
19526,19527,-1,-1,-1,f,t,t,f,Black heraldic armour set 4 (lg),20,2.2,"Grand Exchange set containing a full helm, platebody, legs and kiteshield."
19524,19525,-1,-1,-1,f,t,t,f,Black heraldic armour set 3 (lg),20,2.2,"Grand Exchange set containing a full helm, platebody, legs and kiteshield."
19522,19523,-1,-1,-1,f,t,t,f,Black heraldic armour set 2 (lg),20,2.2,"Grand Exchange set containing a full helm, platebody, legs and kiteshield."
19520,19521,-1,-1,-1,f,t,t,f,Black heraldic armour set 1 (lg),20,2.2,"Grand Exchange set containing a full helm, platebody, legs and kiteshield."
19519,-1,-1,-1,-1,f,t,t,f,Armadyl dragonhide,1,2.2,"Grand Exchange set containing body, chaps, bracers and coif."
19518,-1,-1,-1,-1,f,t,t,f,Bandos dragonhide,1,6,Blessed dragonhide body armour.
19517,-1,-1,-1,-1,f,t,t,f,Ancient dragonhide,1,6,Blessed dragonhide body armour.
19516,-1,-1,-1,-1,f,t,t,f,Bandos platebody,1,9.9,A rune platebody in the colours of Bandos.
19515,-1,-1,-1,-1,f,t,t,f,Armadyl platebody,1,9.9,A rune platebody in the colours of Armadyl.
19514,-1,-1,-1,-1,f,t,t,f,Ancient platebody,1,9,A rune platebody in the colours of a forgotten god.
19512,-1,-1,-1,-1,f,t,t,f,Dragon platebody (o),1,9,Dragon platebody with an ornate decoration.
19511,-1,-1,-1,-1,f,t,t,f,Dragon platebody (s),1,9,Dragon platebody with a spiky decoration.
19510,-1,-1,-1,-1,f,t,t,f,Bandos robe top,1,1,A vestment of Bandos.
19509,-1,-1,-1,-1,f,t,t,f,Ancient robe top,1,1,A vestment of a forgotten god.
19508,-1,-1,-1,-1,f,t,t,f,Armadyl robe top,1,1.8,A vestment of Armadyl.
19507,-1,-1,-1,-1,f,t,t,f,Mithril dragon mask,1,2.2,Never has mithril looked so impressive.
19504,-1,-1,-1,-1,f,t,t,f,Bronze dragon mask,1,2.2,Never has bronze looked so impressive.
19503,-1,-1,-1,-1,f,t,t,f,Frost dragon mask,1,1,"Doesn\'t let you breathe fire, sadly."
19502,-1,-1,-1,-1,f,t,t,f,Black dragon mask,1,1,"Doesn\'t let you breathe fire, sadly."
19501,-1,-1,-1,-1,f,t,t,f,Red dragon mask,1,1,"Doesn\'t let you breathe fire, sadly."
19499,-1,-1,-1,-1,f,t,t,f,Green dragon mask,1,1,"Doesn\'t let you breathe fire, sadly."
19498,-1,-1,-1,-1,f,t,t,f,Black unicorn mask,1,1,Not to be used in antipoison potions.
19497,-1,-1,-1,-1,f,t,t,f,White unicorn mask,1,1,Not to be used in antipoison potions.
19496,-1,-1,-1,-1,f,t,t,f,Fox mask,1,1,A cunning disguise.
19495,-1,-1,-1,-1,f,t,t,f,Rune platebody (h5),1,10,A platebody with a heraldic design.
19494,-1,-1,-1,-1,f,t,t,f,Adamant platebody (h5),1,11,A platebody with a heraldic design.
7715,7714,-1,799,-1,t,t,t,f,Teapot,1,0,NULL
19493,-1,-1,-1,-1,f,t,t,f,Black platebody (h5),1,9,A platebody with a heraldic design.
19492,-1,-1,-1,-1,f,t,t,f,Rune platebody (h4),1,10,A platebody with a heraldic design.
19491,-1,-1,-1,-1,f,t,t,f,Adamant platebody (h4),1,11,A platebody with a heraldic design.
19490,-1,-1,-1,-1,f,t,t,f,Black platebody (h4),1,9.9,A platebody with a heraldic design.
19489,-1,-1,-1,-1,f,t,t,f,Rune platebody (h3),1,10,A platebody with a heraldic design.
19488,-1,-1,-1,-1,f,t,t,f,Adamant platebody (h3),1,11,A platebody with a heraldic design.
19487,-1,-1,-1,-1,f,t,t,f,Black platebody (h3),1,9.9,A platebody with a heraldic design.
19486,-1,-1,-1,-1,f,t,t,f,Rune platebody (h2),1,10,A platebody with a heraldic design.
19485,-1,-1,-1,-1,f,t,t,f,Adamant platebody (h2),1,11,A platebody with a heraldic design.
19484,-1,-1,-1,-1,f,t,t,f,Black platebody (h2),1,9.9,A platebody with a heraldic design.
19483,-1,-1,-1,-1,f,t,t,f,Rune platebody (h1),1,10,A platebody with a heraldic design.
19482,-1,-1,-1,-1,f,t,t,f,Adamant platebody (h1),1,11,A platebody with a heraldic design.
19465,19466,-1,-1,-1,f,t,t,t,Armadyl coif,2000,1,Blessed dragonhide coif.
19463,19464,-1,-1,-1,f,t,t,t,Armadyl chaps,6000,5,Blessed dragonhide chaps.
19461,19462,-1,-1,-1,f,t,t,t,Armadyl body,13000,6,Armadyl blessed dragonhide body armour.
19459,19460,-1,-1,-1,f,t,t,t,Armadyl vambraces,4000,1,Armadyl blessed dragonhide vambraces.
19455,19456,-1,-1,-1,f,t,t,t,Bandos chaps,6000,4.5,Blessed dragonhide chaps.
19453,19454,-1,-1,-1,f,t,t,t,Bandos body,13000,6,Blessed dragonhide body armour.
19451,19452,-1,-1,-1,f,t,t,t,Bandos vambraces,6000,1,Bandos blessed dragonhide vambraces.
19447,19448,-1,-1,-1,f,t,t,t,Ancient chaps,6000,5,Blessed dragonhide chaps.
19445,19446,-1,-1,-1,f,t,t,t,Ancient body,13000,6,Blessed dragonhide body armour.
19442,-1,19440,-1,13009,f,t,t,t,Bandos kiteshield,-1,5,A rune kiteshield in the colours of Bandos.
19440,19441,19442,-1,-1,f,t,t,t,Bandos kiteshield,54400,5,A rune kiteshield in the colours of Bandos.
19439,-1,19437,-1,13009,f,t,t,t,Bandos full helm,-1,2,A rune full helmet in the colours of Bandos.
19437,19438,19439,-1,-1,f,t,t,t,Bandos full helm,35200,2,A rune full helmet in the colours of Bandos.
19436,-1,19434,-1,13009,f,t,t,t,Bandos plateskirt,-1,8,A rune plateskirt in the colours of Bandos.
19434,19435,19436,-1,-1,f,t,t,t,Bandos plateskirt,64000,8,A rune plateskirt in the colours of Bandos.
19433,-1,19431,-1,13009,f,t,t,t,Bandos platelegs,-1,9,Rune platelegs in the colours of Bandos.
19431,19432,19433,-1,-1,f,t,t,t,Bandos platelegs,64000,9,Rune platelegs in the colours of Bandos.
19430,-1,19428,-1,13009,f,t,t,t,Bandos platebody,-1,9.9,A rune platebody in the colours of Bandos.
19428,19429,19430,-1,-1,f,t,t,t,Bandos platebody,65000,9.9,A rune platebody in the colours of Bandos.
19427,-1,19425,-1,13009,f,t,t,t,Armadyl kiteshield,-1,5.4,A rune kiteshield in the colours of Armadyl
19425,19426,19427,-1,-1,f,t,t,t,Armadyl kiteshield,54400,5.4,A rune kiteshield in the colours of Armadyl
19424,-1,19422,-1,13009,f,t,t,t,Armadyl full helm,-1,2,A full helmet in the colours of Armadyl.
19422,19423,19424,-1,-1,f,t,t,t,Armadyl full helm,35200,2,A full helmet in the colours of Armadyl.
19421,-1,19419,-1,13009,f,t,t,t,Armadyl plateskirt,-1,8,A rune plateskirt in the colours of Armadyl.
19419,19420,19421,-1,-1,f,t,t,t,Armadyl plateskirt,64000,8,A rune plateskirt in the colours of Armadyl.
19418,-1,19416,-1,13009,f,t,t,t,Armadyl platelegs,-1,9,Rune platelegs in the colours of Armadyl.
19416,19417,19418,-1,-1,f,t,t,t,Armadyl platelegs,64000,9,Rune platelegs in the colours of Armadyl.
19415,-1,19413,-1,13009,f,t,t,t,Armadyl platebody,-1,9.9,A rune platebody in the colours of Armadyl.
19413,19414,19415,-1,-1,f,t,t,t,Armadyl platebody,65000,9.9,A rune platebody in the colours of Armadyl.
19412,-1,19410,-1,13009,f,t,t,t,Ancient kiteshield,-1,5,A rune kiteshield in the colours of a forgotten god.
19410,19411,19412,-1,-1,f,t,t,t,Ancient kiteshield,54400,5,A rune kiteshield in the colours of a forgotten god.
19409,-1,19407,-1,13009,f,t,t,t,Ancient full helm,-1,2,A rune full helmet in the colours of a forgotten god.
19407,19408,19409,-1,-1,f,t,t,t,Ancient full helm,35200,2,A rune full helmet in the colours of a forgotten god.
19406,-1,19404,-1,13009,f,t,t,t,Ancient plateskirt,-1,9,A rune plateskirt in the colours of a forgotten god.
