id_npc,id_item,chance,amount_minimum,amount_maximum,rare
4682,215,61,1,1,f
4682,365,56,1,1,f
4683,1751,100,1,1,f
4683,1365,65,1,1,f
1775,199,73,1,1,f
1775,201,60,1,1,f
4682,1355,60,1,1,f
1775,203,64,1,1,f
1775,205,73,1,1,f
1775,207,52,1,1,f
1775,209,39,1,1,f
1775,1917,96,1,1,f
1775,2307,88,1,1,f
1775,1965,76,1,1,f
1775,213,52,1,1,f
1775,215,40,1,1,f
1775,2485,27,1,1,f
1775,217,42,1,1,f
1775,1438,84,1,1,f
59,557,73,4,4,f
59,559,52,7,7,f
59,1139,93,1,1,f
59,877,56,8,8,f
59,882,68,4,8,f
59,839,52,1,1,f
59,1189,7,1,1,f
59,1381,34,1,1,f
59,995,81,1,1,f
59,1965,95,1,1,f
59,2307,83,1,1,f
59,1440,64,1,1,f
59,1438,28,1,1,f
59,1009,35,1,1,f
59,229,26,1,1,f
60,556,69,1,4,f
60,557,73,4,4,f
60,554,70,6,6,f
60,559,52,7,7,f
60,1139,93,1,1,f
60,877,56,8,8,f
60,882,68,4,8,f
60,839,52,1,1,f
60,1189,7,1,1,f
60,1381,34,1,1,f
60,1965,95,1,1,f
4683,561,62,15,15,f
4683,555,94,75,75,f
4683,554,58,37,37,f
4683,563,57,3,3,f
4683,565,52,50,50,f
4683,1452,50,1,1,f
4683,1462,28,1,1,f
4683,199,86,1,1,f
4683,201,95,1,1,f
4683,203,90,1,1,f
4683,207,60,1,1,f
4683,209,59,1,1,f
4683,211,73,1,1,f
4683,213,74,1,1,f
4683,215,61,1,1,f
4683,2485,59,1,1,f
4683,217,44,1,1,f
4683,449,57,1,1,f
4683,1623,74,1,1,f
4683,1621,97,1,1,f
4683,1619,66,1,1,f
4683,1617,30,1,1,f
4683,995,70,45000,60000,f
4683,860,40,5,15,f
4683,856,60,10,15,f
4684,536,100,1,1,f
4684,1751,100,1,1,f
4684,1365,65,1,1,f
4684,1355,60,1,1,f
4684,1243,57,1,1,f
4684,1245,31,1,1,f
4684,1247,51,1,1,f
4684,829,40,30,30,f
4684,830,35,5,5,f
4684,1249,5,1,1,f
4684,1069,89,1,1,f
4684,1197,65,1,1,f
4684,1161,61,1,1,f
4684,1149,7,1,1,f
4684,561,62,15,15,f
4684,555,94,75,75,f
4684,554,58,37,37,f
4684,565,52,50,50,f
4684,1452,50,1,1,f
4684,1462,28,1,1,f
4684,199,86,1,1,f
4684,201,95,1,1,f
4684,203,90,1,1,f
4684,205,86,1,1,f
4684,207,60,1,1,f
4684,209,59,1,1,f
4684,211,73,1,1,f
4684,213,74,1,1,f
4684,215,61,1,1,f
4684,217,44,1,1,f
4684,449,57,1,1,f
4684,1623,74,1,1,f
4684,1621,97,1,1,f
4684,1619,66,1,1,f
4684,1617,30,1,1,f
4684,365,56,1,1,f
4684,995,70,45000,60000,f
4684,860,40,5,15,f
5178,536,100,1,1,f
5178,1751,100,1,1,f
5178,1365,65,1,1,f
5178,1355,60,1,1,f
5178,1243,57,1,1,f
5178,1213,55,1,1,f
5178,1245,31,1,1,f
5178,1247,51,1,1,f
5178,829,40,30,30,f
5178,830,35,5,5,f
5178,1249,5,1,1,f
5178,1197,65,1,1,f
5178,1161,61,1,1,f
5178,1149,7,1,1,f
5178,561,62,15,15,f
5178,555,94,75,75,f
5178,554,58,37,37,f
5178,563,57,3,3,f
5178,565,52,50,50,f
5178,1452,50,1,1,f
5178,1462,28,1,1,f
5178,199,86,1,1,f
5178,201,95,1,1,f
5178,205,86,1,1,f
5178,207,60,1,1,f
5178,209,59,1,1,f
5178,211,73,1,1,f
5178,213,74,1,1,f
5178,215,61,1,1,f
5178,2485,59,1,1,f
5178,217,44,1,1,f
5178,449,57,1,1,f
5178,1623,74,1,1,f
5178,1621,97,1,1,f
5178,1619,66,1,1,f
5178,365,56,1,1,f
4683,1197,65,1,1,f
4683,1161,61,1,1,f
4683,1149,7,1,1,f
60,1440,64,1,1,f
60,1438,28,1,1,f
60,1956,43,2,2,f
60,1009,35,1,1,f
60,229,26,1,1,f
4400,556,69,1,4,f
4400,557,73,4,4,f
4400,554,70,6,6,f
4400,559,52,7,7,f
4400,1139,93,1,1,f
4400,877,56,8,8,f
4400,882,68,4,8,f
4400,839,52,1,1,f
4400,1189,7,1,1,f
4400,1381,34,1,1,f
4400,995,81,1,1,f
4400,1965,95,1,1,f
4400,2307,83,1,1,f
4400,1440,64,1,1,f
4400,1438,28,1,1,f
4400,1956,43,2,2,f
4400,1009,35,1,1,f
4400,229,26,1,1,f
1473,554,67,1,4,f
1775,946,34,1,1,f
1775,1448,54,1,1,f
62,6291,100,1,1,f
62,199,99,1,1,f
1775,2138,61,1,1,f
1775,1009,41,1,1,f
59,556,69,1,4,f
1775,1440,47,1,1,f
1775,995,86,1,1,f
4692,5100,34,1,1,f
61,2307,98,1,1,f
59,554,70,6,6,f
60,995,81,1,1,f
60,2307,83,1,1,f
1474,839,25,1,1,f
7207,558,98,1,1,f
8212,1965,69,1,1,f
62,201,88,1,1,f
61,618,89,1,2,f
62,203,79,1,1,f
61,557,59,1,4,f
4692,203,88,1,1,f
4692,207,31,1,1,f
4692,205,46,1,1,f
4692,209,48,1,1,f
4692,211,30,1,1,f
4692,213,42,1,1,f
4692,217,51,1,1,f
4692,215,64,1,1,f
4692,2485,7,1,1,f
4692,5318,78,1,1,f
4692,5319,83,4,8,f
4692,5323,96,2,2,f
4692,5324,88,4,4,f
1221,618,89,1,2,f
4692,5321,42,1,1,f
4692,558,59,3,3,f
4692,560,54,2,2,f
4692,562,54,2,2,f
4692,201,81,1,1,f
62,205,66,1,1,f
62,207,68,1,1,f
62,209,71,1,1,f
62,211,59,1,1,f
62,213,30,1,1,f
62,2485,39,1,1,f
62,217,51,1,1,f
62,808,1,1,1,f
62,9288,1,17,17,f
62,1233,1,1,1,f
62,557,1,13,13,f
1478,6291,100,1,1,f
1478,199,99,1,1,f
1478,201,88,1,1,f
1478,203,79,1,1,f
1478,205,66,1,1,f
1478,207,68,1,1,f
1478,211,59,1,1,f
1478,213,30,1,1,f
1478,215,45,1,1,f
1478,2485,39,1,1,f
1478,217,51,1,1,f
1478,808,1,1,1,f
1478,9288,1,17,17,f
1478,1233,1,1,1,f
1478,557,1,13,13,f
2491,6291,100,1,1,f
2491,199,99,1,1,f
2491,201,88,1,1,f
2491,205,66,1,1,f
2491,207,68,1,1,f
2491,209,71,1,1,f
2491,211,59,1,1,f
2491,213,30,1,1,f
2491,215,45,1,1,f
2491,2485,39,1,1,f
2491,217,51,1,1,f
2491,808,1,1,1,f
2491,9288,1,17,17,f
2491,1233,1,1,1,f
2491,557,1,13,13,f
2492,199,99,1,1,f
2492,201,88,1,1,f
2492,203,79,1,1,f
2492,205,66,1,1,f
2492,207,68,1,1,f
2492,209,71,1,1,f
2492,211,59,1,1,f
2492,213,30,1,1,f
2492,215,45,1,1,f
2492,2485,39,1,1,f
2492,217,51,1,1,f
2492,808,1,1,1,f
2492,1233,1,1,1,f
2492,557,1,13,13,f
6376,6291,100,1,1,f
6376,199,99,1,1,f
6376,201,88,1,1,f
6376,203,79,1,1,f
6376,205,66,1,1,f
6376,207,68,1,1,f
6376,209,71,1,1,f
6376,211,59,1,1,f
6376,213,30,1,1,f
6376,215,45,1,1,f
6376,217,51,1,1,f
6376,808,1,1,1,f
6376,9288,1,17,17,f
6376,1233,1,1,1,f
6376,557,1,13,13,f
6377,6291,100,1,1,f
6377,199,99,1,1,f
6377,201,88,1,1,f
6377,203,79,1,1,f
6377,205,66,1,1,f
6377,207,68,1,1,f
6377,209,71,1,1,f
6377,213,30,1,1,f
1775,1987,57,1,1,f
382,2351,56,1,1,f
73,211,72,1,1,f
121,995,40,30,30,f
382,526,100,1,1,f
382,1265,96,1,1,f
74,1623,30,1,1,f
382,438,57,1,1,f
74,1617,7,1,1,f
382,440,58,1,1,f
382,453,58,1,1,f
74,562,65,4,4,f
74,554,74,3,7,f
74,558,70,3,5,f
74,559,57,3,3,f
74,561,48,5,5,f
74,563,69,2,2,f
74,564,63,2,2,f
74,1462,4,1,1,f
74,3420,93,2,2,f
74,6476,96,1,1,f
74,995,75,1,1,f
74,313,81,1,9,f
74,29,62,1,1,f
74,436,74,1,1,f
74,441,63,6,6,f
74,438,59,1,1,f
74,592,61,1,1,f
74,221,55,1,1,f
74,2331,5,1,1,f
75,526,100,1,1,f
75,199,93,1,1,f
75,201,75,1,1,f
75,203,75,1,1,f
75,205,49,1,1,f
75,209,57,1,1,f
75,211,72,1,1,f
75,213,28,1,1,f
75,215,1,1,1,f
75,2485,9,1,1,f
75,217,65,1,1,f
75,1351,56,1,1,f
75,1291,72,1,1,f
75,1139,58,1,1,f
75,1189,58,1,1,f
75,1203,59,1,1,f
75,1349,74,1,1,f
75,884,66,5,8,f
75,886,98,5,32,f
75,888,57,1,2,f
75,830,50,5,5,f
75,1623,30,1,1,f
75,1621,35,1,1,f
75,1619,39,1,1,f
75,1617,7,1,1,f
75,1631,9,1,1,f
75,562,65,4,4,f
75,556,65,3,3,f
75,558,70,3,5,f
75,559,57,3,3,f
75,561,48,5,5,f
75,563,69,2,2,f
75,564,63,2,2,f
75,1462,4,1,1,f
75,3420,93,2,2,f
75,6476,96,1,1,f
75,995,75,1,1,f
75,313,81,1,9,f
75,29,62,1,1,f
75,1917,56,1,1,f
75,441,63,6,6,f
73,205,49,1,1,f
73,207,44,1,1,f
73,209,57,1,1,f
382,1267,66,1,1,f
73,213,28,1,1,f
73,215,1,1,1,f
73,2485,9,1,1,f
73,217,65,1,1,f
73,1351,56,1,1,f
73,1291,72,1,1,f
73,1139,58,1,1,f
73,1189,58,1,1,f
73,1349,74,1,1,f
73,1420,77,1,1,f
73,884,66,5,8,f
73,886,98,5,32,f
73,888,57,1,2,f
73,830,50,5,5,f
73,1623,30,1,1,f
73,1621,35,1,1,f
73,1619,39,1,1,f
73,1617,7,1,1,f
73,1631,9,1,1,f
73,556,65,3,3,f
73,554,74,3,7,f
73,558,70,3,5,f
73,559,57,3,3,f
73,561,48,5,5,f
73,563,69,2,2,f
73,564,63,2,2,f
73,1462,4,1,1,f
73,3420,93,2,2,f
73,6476,96,1,1,f
73,995,75,1,1,f
73,313,81,1,9,f
73,1917,56,1,1,f
73,436,74,1,1,f
73,441,63,6,6,f
73,438,59,1,1,f
73,592,61,1,1,f
73,221,55,1,1,f
73,2331,5,1,1,f
74,526,100,1,1,f
74,199,93,1,1,f
74,201,75,1,1,f
74,203,75,1,1,f
74,207,44,1,1,f
74,209,57,1,1,f
74,211,72,1,1,f
74,213,28,1,1,f
74,215,1,1,1,f
74,2485,9,1,1,f
74,217,65,1,1,f
74,1351,56,1,1,f
74,1291,72,1,1,f
74,1139,58,1,1,f
74,1189,58,1,1,f
74,1203,59,1,1,f
74,1420,77,1,1,f
74,884,66,5,8,f
74,886,98,5,32,f
74,888,57,1,2,f
74,830,50,5,5,f
382,436,72,1,1,f
74,1621,35,1,1,f
74,1619,39,1,1,f
74,1631,9,1,1,f
382,618,89,4,10,f
76,217,65,1,1,f
382,2349,71,1,1,f
382,561,43,2,2,f
382,562,48,2,2,f
382,1139,57,1,1,f
382,1375,59,1,1,f
1826,1631,9,1,1,f
382,1623,68,1,1,f
1826,554,74,3,7,f
382,1619,46,1,1,f
382,1617,73,1,1,f
1826,559,57,3,3,f
1826,563,69,2,2,f
1826,564,63,2,2,f
1826,1462,4,1,1,f
1826,3420,93,2,2,f
1826,6476,96,1,1,f
1826,995,75,1,1,f
1826,313,81,1,9,f
1826,29,62,1,1,f
1826,1917,56,1,1,f
1826,436,74,1,1,f
1826,441,63,6,6,f
1826,438,59,1,1,f
1826,221,55,1,1,f
1826,2331,5,1,1,f
2714,526,100,1,1,f
2714,199,93,1,1,f
2714,201,75,1,1,f
2714,203,75,1,1,f
2714,205,49,1,1,f
2714,207,44,1,1,f
2714,209,57,1,1,f
2714,211,72,1,1,f
2714,213,28,1,1,f
2714,2485,9,1,1,f
2714,217,65,1,1,f
2714,1351,56,1,1,f
2714,1291,72,1,1,f
2714,1139,58,1,1,f
2714,1189,58,1,1,f
2714,1203,59,1,1,f
2714,1349,74,1,1,f
2714,1420,77,1,1,f
2714,884,66,5,8,f
2714,886,98,5,32,f
2714,888,57,1,2,f
2714,1623,30,1,1,f
2714,1621,35,1,1,f
2714,1619,39,1,1,f
2714,1617,7,1,1,f
2714,1631,9,1,1,f
2714,562,65,4,4,f
2714,556,65,3,3,f
2714,554,74,3,7,f
2714,558,70,3,5,f
2714,559,57,3,3,f
2714,561,48,5,5,f
2714,564,63,2,2,f
2714,1462,4,1,1,f
2714,3420,93,2,2,f
2714,6476,96,1,1,f
2714,995,75,1,1,f
2714,313,81,1,9,f
2714,29,62,1,1,f
2714,1917,56,1,1,f
2714,436,74,1,1,f
2714,441,63,6,6,f
2714,438,59,1,1,f
2714,592,61,1,1,f
2714,2331,5,1,1,f
76,213,28,1,1,f
76,215,1,1,1,f
76,2485,9,1,1,f
382,1363,73,1,1,f
76,1351,56,1,1,f
76,1291,72,1,1,f
76,1139,58,1,1,f
76,1189,58,1,1,f
76,1203,59,1,1,f
76,1349,74,1,1,f
76,1420,77,1,1,f
76,884,66,5,8,f
76,888,57,1,2,f
76,830,50,5,5,f
76,1623,30,1,1,f
76,1621,35,1,1,f
76,1619,39,1,1,f
76,1617,7,1,1,f
76,1631,9,1,1,f
76,562,65,4,4,f
76,556,65,3,3,f
76,554,74,3,7,f
76,558,70,3,5,f
76,561,48,5,5,f
76,563,69,2,2,f
76,564,63,2,2,f
76,1462,4,1,1,f
76,3420,93,2,2,f
76,6476,96,1,1,f
76,995,75,1,1,f
76,313,81,1,9,f
76,29,62,1,1,f
76,1917,56,1,1,f
76,436,74,1,1,f
76,441,63,6,6,f
76,592,61,1,1,f
76,221,55,1,1,f
76,2331,5,1,1,f
1826,526,100,1,1,f
1826,199,93,1,1,f
1826,201,75,1,1,f
1826,203,75,1,1,f
1826,205,49,1,1,f
1826,207,44,1,1,f
1826,209,57,1,1,f
1826,211,72,1,1,f
1826,215,1,1,1,f
1826,2485,9,1,1,f
1826,217,65,1,1,f
1826,1351,56,1,1,f
1826,1291,72,1,1,f
1826,1139,58,1,1,f
1826,1189,58,1,1,f
1826,1203,59,1,1,f
1826,1349,74,1,1,f
1826,1420,77,1,1,f
1826,884,66,5,8,f
1826,886,98,5,32,f
1826,830,50,5,5,f
1826,1623,30,1,1,f
1826,1621,35,1,1,f
1826,1619,39,1,1,f
1826,1617,7,1,1,f
382,1621,63,1,1,f
1826,562,65,4,4,f
1826,556,65,3,3,f
1826,558,70,3,5,f
582,440,58,1,1,f
3622,1189,58,1,1,f
382,2347,61,1,1,f
382,1913,71,1,1,f
382,995,40,30,30,f
4392,558,70,3,5,f
582,1265,96,1,1,f
4392,563,69,2,2,f
582,438,57,1,1,f
582,436,72,1,1,f
4392,1462,4,1,1,f
4392,6476,96,1,1,f
4392,995,75,1,1,f
4392,313,81,1,9,f
4392,29,62,1,1,f
4392,1917,56,1,1,f
4392,436,74,1,1,f
4392,441,63,6,6,f
4392,438,59,1,1,f
4392,592,61,1,1,f
4392,221,55,1,1,f
4392,2331,5,1,1,f
4393,199,93,1,1,f
4393,201,75,1,1,f
4393,203,75,1,1,f
4393,205,49,1,1,f
4393,207,44,1,1,f
4393,209,57,1,1,f
4393,211,72,1,1,f
4393,213,28,1,1,f
4393,215,1,1,1,f
4393,2485,9,1,1,f
4393,217,65,1,1,f
4393,1351,56,1,1,f
4393,1139,58,1,1,f
4393,1189,58,1,1,f
4393,1203,59,1,1,f
4393,1349,74,1,1,f
4393,1420,77,1,1,f
4393,884,66,5,8,f
4393,886,98,5,32,f
4393,888,57,1,2,f
4393,830,50,5,5,f
4393,1623,30,1,1,f
4393,1621,35,1,1,f
4393,1617,7,1,1,f
4393,1631,9,1,1,f
4393,562,65,4,4,f
4393,556,65,3,3,f
4393,554,74,3,7,f
4393,558,70,3,5,f
4393,559,57,3,3,f
4393,561,48,5,5,f
4393,563,69,2,2,f
4393,564,63,2,2,f
4393,1462,4,1,1,f
4393,3420,93,2,2,f
4393,995,75,1,1,f
4393,313,81,1,9,f
4393,29,62,1,1,f
4393,1917,56,1,1,f
4393,436,74,1,1,f
4393,441,63,6,6,f
4393,438,59,1,1,f
4393,592,61,1,1,f
4393,221,55,1,1,f
4393,2331,5,1,1,f
4394,526,100,1,1,f
4394,201,75,1,1,f
3622,1351,56,1,1,f
3622,1291,72,1,1,f
3622,1139,58,1,1,f
582,526,100,1,1,f
3622,1203,59,1,1,f
3622,1349,74,1,1,f
3622,1420,77,1,1,f
3622,884,66,5,8,f
3622,886,98,5,32,f
3622,888,57,1,2,f
3622,830,50,5,5,f
3622,1621,35,1,1,f
3622,1619,39,1,1,f
3622,1617,7,1,1,f
3622,1631,9,1,1,f
3622,562,65,4,4,f
3622,556,65,3,3,f
3622,554,74,3,7,f
3622,558,70,3,5,f
3622,559,57,3,3,f
3622,561,48,5,5,f
3622,563,69,2,2,f
3622,564,63,2,2,f
3622,3420,93,2,2,f
3622,6476,96,1,1,f
3622,995,75,1,1,f
3622,313,81,1,9,f
3622,29,62,1,1,f
3622,1917,56,1,1,f
3622,436,74,1,1,f
3622,441,63,6,6,f
3622,438,59,1,1,f
3622,592,61,1,1,f
3622,221,55,1,1,f
3622,2331,5,1,1,f
4392,526,100,1,1,f
4392,199,93,1,1,f
4392,201,75,1,1,f
4392,203,75,1,1,f
4392,205,49,1,1,f
4392,207,44,1,1,f
4392,209,57,1,1,f
4392,211,72,1,1,f
4392,213,28,1,1,f
4392,215,1,1,1,f
4392,2485,9,1,1,f
4392,217,65,1,1,f
4392,1291,72,1,1,f
4392,1139,58,1,1,f
4392,1189,58,1,1,f
4392,1203,59,1,1,f
4392,1349,74,1,1,f
4392,1420,77,1,1,f
4392,884,66,5,8,f
4392,886,98,5,32,f
4392,888,57,1,2,f
4392,830,50,5,5,f
4392,1623,30,1,1,f
4392,1619,39,1,1,f
4392,1617,7,1,1,f
4392,1631,9,1,1,f
4392,562,65,4,4,f
4392,556,65,3,3,f
4392,554,74,3,7,f
582,1267,66,1,1,f
4392,559,57,3,3,f
4392,561,48,5,5,f
4392,564,63,2,2,f
582,1619,46,1,1,f
4394,884,66,5,8,f
582,453,58,1,1,f
582,2351,56,1,1,f
582,2349,71,1,1,f
582,561,43,2,2,f
582,562,48,2,2,f
5293,564,63,2,2,f
582,1375,59,1,1,f
5293,6476,96,1,1,f
582,1623,68,1,1,f
582,1621,63,1,1,f
5293,313,81,1,9,f
5293,1917,56,1,1,f
5293,436,74,1,1,f
5293,441,63,6,6,f
5293,438,59,1,1,f
5293,592,61,1,1,f
5293,221,55,1,1,f
5293,2331,5,1,1,f
5294,526,100,1,1,f
5294,199,93,1,1,f
5294,201,75,1,1,f
5294,203,75,1,1,f
5294,207,44,1,1,f
5294,209,57,1,1,f
5294,211,72,1,1,f
5294,213,28,1,1,f
5294,215,1,1,1,f
5294,2485,9,1,1,f
5294,217,65,1,1,f
5294,1351,56,1,1,f
5294,1291,72,1,1,f
5294,1139,58,1,1,f
5294,1189,58,1,1,f
5294,1203,59,1,1,f
5294,1420,77,1,1,f
5294,884,66,5,8,f
5294,886,98,5,32,f
5294,888,57,1,2,f
5294,830,50,5,5,f
5294,1623,30,1,1,f
5294,1621,35,1,1,f
5294,1619,39,1,1,f
5294,1617,7,1,1,f
5294,1631,9,1,1,f
5294,562,65,4,4,f
5294,554,74,3,7,f
5294,558,70,3,5,f
5294,559,57,3,3,f
5294,561,48,5,5,f
5294,563,69,2,2,f
5294,564,63,2,2,f
5294,1462,4,1,1,f
5294,3420,93,2,2,f
5294,6476,96,1,1,f
5294,995,75,1,1,f
5294,313,81,1,9,f
5294,29,62,1,1,f
5294,436,74,1,1,f
5294,441,63,6,6,f
5294,438,59,1,1,f
5294,592,61,1,1,f
5294,221,55,1,1,f
5294,2331,5,1,1,f
5295,526,100,1,1,f
5295,199,93,1,1,f
5295,201,75,1,1,f
5295,203,75,1,1,f
5295,205,49,1,1,f
5295,209,57,1,1,f
4394,1203,59,1,1,f
4394,1349,74,1,1,f
4394,1420,77,1,1,f
582,1139,57,1,1,f
4394,886,98,5,32,f
4394,888,57,1,2,f
4394,830,50,5,5,f
4394,1623,30,1,1,f
4394,1621,35,1,1,f
4394,1619,39,1,1,f
4394,1617,7,1,1,f
4394,562,65,4,4,f
4394,556,65,3,3,f
4394,554,74,3,7,f
4394,558,70,3,5,f
4394,559,57,3,3,f
4394,561,48,5,5,f
4394,563,69,2,2,f
4394,564,63,2,2,f
4394,1462,4,1,1,f
4394,3420,93,2,2,f
4394,6476,96,1,1,f
4394,995,75,1,1,f
4394,29,62,1,1,f
4394,1917,56,1,1,f
4394,436,74,1,1,f
4394,441,63,6,6,f
4394,438,59,1,1,f
4394,592,61,1,1,f
4394,221,55,1,1,f
4394,2331,5,1,1,f
5293,526,100,1,1,f
5293,199,93,1,1,f
5293,201,75,1,1,f
5293,205,49,1,1,f
5293,207,44,1,1,f
5293,209,57,1,1,f
5293,211,72,1,1,f
5293,213,28,1,1,f
5293,215,1,1,1,f
5293,2485,9,1,1,f
5293,217,65,1,1,f
5293,1351,56,1,1,f
5293,1291,72,1,1,f
5293,1139,58,1,1,f
5293,1189,58,1,1,f
5293,1349,74,1,1,f
5293,1420,77,1,1,f
5293,884,66,5,8,f
5293,886,98,5,32,f
5293,888,57,1,2,f
5293,830,50,5,5,f
5293,1623,30,1,1,f
5293,1621,35,1,1,f
5293,1619,39,1,1,f
5293,1617,7,1,1,f
5293,1631,9,1,1,f
5293,556,65,3,3,f
5293,554,74,3,7,f
5293,558,70,3,5,f
5293,559,57,3,3,f
5293,561,48,5,5,f
5293,563,69,2,2,f
582,1363,73,1,1,f
5293,1462,4,1,1,f
5293,3420,93,2,2,f
5293,995,75,1,1,f
3219,438,57,1,1,f
582,1617,73,1,1,f
582,618,89,4,10,f
582,2347,61,1,1,f
582,1913,71,1,1,f
582,995,40,30,30,f
5296,995,75,1,1,f
5296,1917,56,1,1,f
3219,1265,96,1,1,f
3219,1267,66,1,1,f
5296,441,63,6,6,f
5296,592,61,1,1,f
5296,221,55,1,1,f
5296,2331,5,1,1,f
5297,526,100,1,1,f
5297,199,93,1,1,f
5297,201,75,1,1,f
5297,203,75,1,1,f
5297,205,49,1,1,f
5297,207,44,1,1,f
5297,209,57,1,1,f
5297,211,72,1,1,f
5297,215,1,1,1,f
5297,2485,9,1,1,f
5297,217,65,1,1,f
5297,1351,56,1,1,f
5297,1291,72,1,1,f
5297,1139,58,1,1,f
5297,1189,58,1,1,f
5297,1203,59,1,1,f
5297,1349,74,1,1,f
5297,1420,77,1,1,f
5297,884,66,5,8,f
5297,886,98,5,32,f
5297,830,50,5,5,f
5297,1623,30,1,1,f
5297,1621,35,1,1,f
5297,1619,39,1,1,f
5297,1617,7,1,1,f
5297,1631,9,1,1,f
5297,562,65,4,4,f
5297,556,65,3,3,f
5297,554,74,3,7,f
5297,558,70,3,5,f
5297,559,57,3,3,f
5297,563,69,2,2,f
5297,564,63,2,2,f
5297,1462,4,1,1,f
5297,3420,93,2,2,f
5297,6476,96,1,1,f
5297,995,75,1,1,f
5297,313,81,1,9,f
5297,29,62,1,1,f
5297,1917,56,1,1,f
5297,436,74,1,1,f
5297,441,63,6,6,f
5297,438,59,1,1,f
5297,221,55,1,1,f
5297,2331,5,1,1,f
5298,526,100,1,1,f
5298,199,93,1,1,f
5298,201,75,1,1,f
5298,203,75,1,1,f
5298,205,49,1,1,f
5298,207,44,1,1,f
5298,209,57,1,1,f
5298,211,72,1,1,f
5298,213,28,1,1,f
5298,2485,9,1,1,f
5295,886,98,5,32,f
5295,888,57,1,2,f
5295,830,50,5,5,f
5295,1623,30,1,1,f
5295,1621,35,1,1,f
5295,1619,39,1,1,f
5295,1617,7,1,1,f
5295,1631,9,1,1,f
5295,562,65,4,4,f
5295,556,65,3,3,f
5295,554,74,3,7,f
5295,559,57,3,3,f
5295,561,48,5,5,f
5295,563,69,2,2,f
5295,564,63,2,2,f
5295,1462,4,1,1,f
5295,3420,93,2,2,f
5295,6476,96,1,1,f
5295,995,75,1,1,f
5295,313,81,1,9,f
5295,29,62,1,1,f
5295,1917,56,1,1,f
5295,436,74,1,1,f
5295,438,59,1,1,f
5295,592,61,1,1,f
5295,221,55,1,1,f
5295,2331,5,1,1,f
5296,526,100,1,1,f
5296,199,93,1,1,f
5296,201,75,1,1,f
5296,203,75,1,1,f
5296,205,49,1,1,f
5296,207,44,1,1,f
5296,209,57,1,1,f
5296,213,28,1,1,f
5296,215,1,1,1,f
5296,2485,9,1,1,f
5296,217,65,1,1,f
5296,1351,56,1,1,f
5296,1291,72,1,1,f
5296,1139,58,1,1,f
5296,1189,58,1,1,f
5296,1203,59,1,1,f
5296,1349,74,1,1,f
5296,1420,77,1,1,f
5296,884,66,5,8,f
5296,888,57,1,2,f
5296,830,50,5,5,f
5296,1623,30,1,1,f
5296,1621,35,1,1,f
5296,1619,39,1,1,f
5296,1617,7,1,1,f
5296,1631,9,1,1,f
5296,562,65,4,4,f
5296,556,65,3,3,f
5296,554,74,3,7,f
5296,558,70,3,5,f
5296,561,48,5,5,f
5296,563,69,2,2,f
5296,564,63,2,2,f
5296,1462,4,1,1,f
5296,3420,93,2,2,f
5296,6476,96,1,1,f
3219,526,100,1,1,f
5296,313,81,1,9,f
5296,29,62,1,1,f
5296,436,74,1,1,f
3219,1623,68,1,1,f
5298,1617,7,1,1,f
3219,436,72,1,1,f
3219,440,58,1,1,f
3219,453,58,1,1,f
3219,2351,56,1,1,f
3219,2349,71,1,1,f
5299,436,74,1,1,f
3219,562,48,2,2,f
5299,592,61,1,1,f
3219,1375,59,1,1,f
3219,1363,73,1,1,f
5299,2331,5,1,1,f
5300,526,100,1,1,f
5300,199,93,1,1,f
5300,201,75,1,1,f
5300,203,75,1,1,f
5300,205,49,1,1,f
5300,207,44,1,1,f
5300,209,57,1,1,f
5300,211,72,1,1,f
5300,213,28,1,1,f
5300,215,1,1,1,f
5300,2485,9,1,1,f
5300,217,65,1,1,f
5300,1291,72,1,1,f
5300,1139,58,1,1,f
5300,1189,58,1,1,f
5300,1203,59,1,1,f
5300,1349,74,1,1,f
5300,1420,77,1,1,f
5300,884,66,5,8,f
5300,886,98,5,32,f
5300,888,57,1,2,f
5300,830,50,5,5,f
5300,1623,30,1,1,f
5300,1619,39,1,1,f
5300,1617,7,1,1,f
5300,1631,9,1,1,f
5300,562,65,4,4,f
5300,556,65,3,3,f
5300,554,74,3,7,f
5300,558,70,3,5,f
5300,559,57,3,3,f
5300,561,48,5,5,f
5300,563,69,2,2,f
5300,564,63,2,2,f
5300,1462,4,1,1,f
5300,6476,96,1,1,f
5300,995,75,1,1,f
5300,313,81,1,9,f
5300,29,62,1,1,f
5300,1917,56,1,1,f
5300,436,74,1,1,f
5300,441,63,6,6,f
5300,438,59,1,1,f
5300,592,61,1,1,f
5300,221,55,1,1,f
5300,2331,5,1,1,f
5301,199,93,1,1,f
5301,201,75,1,1,f
5301,203,75,1,1,f
5301,205,49,1,1,f
5301,207,44,1,1,f
5301,209,57,1,1,f
5301,211,72,1,1,f
5301,213,28,1,1,f
5301,215,1,1,1,f
5301,2485,9,1,1,f
5301,217,65,1,1,f
5301,1351,56,1,1,f
5301,1139,58,1,1,f
5298,1623,30,1,1,f
5298,1621,35,1,1,f
5298,1619,39,1,1,f
3219,561,43,2,2,f
5298,1631,9,1,1,f
5298,562,65,4,4,f
5298,556,65,3,3,f
5298,554,74,3,7,f
5298,558,70,3,5,f
5298,559,57,3,3,f
5298,561,48,5,5,f
5298,563,69,2,2,f
5298,1462,4,1,1,f
5298,3420,93,2,2,f
