npc_id,npc_skill_label,npc_skill_level
5382,Ranged,2
5385,Ranged,1
5386,Ranged,1
5388,Ranged,1
5390,Hitpoints,18
5391,Magic,1
5393,Attack,8
5395,Hitpoints,22
5396,Ranged,1
5398,Defence,10
5400,Defence,10
5401,Ranged,1
5404,Attack,8
5405,Ranged,1
5406,Ranged,1
5408,Strength,9
5410,Magic,1
5411,Ranged,1
5418,Hitpoints,82
5421,Magic,1
5463,Hitpoints,100
5472,Strength,100
5474,Strength,80
5489,Magic,1
5491,Attack,19
5521,Magic,1
5523,Ranged,1
5526,Attack,80
5527,Strength,80
5564,Hitpoints,120
5593,Attack,91
5595,Attack,41
5596,Attack,82
5597,Magic,1
5608,Strength,2
5609,Strength,2
5611,Magic,1
5621,Attack,2
5621,Strength,2
5627,Ranged,1
5629,Defence,50
5631,Defence,50
5633,Hitpoints,52
5634,Defence,50
5636,Magic,1
5638,Hitpoints,52
5639,Ranged,1
5641,Ranged,1
5643,Magic,1
5645,Attack,49
5647,Defence,50
5649,Defence,50
5651,Attack,49
5652,Attack,49
5654,Magic,1
5656,Attack,49
5657,Attack,49
5659,Magic,1
5660,Ranged,1
5662,Magic,1
5664,Magic,1
5665,Ranged,1
5678,Defence,12
5679,Strength,6
5681,Ranged,1
5683,Hitpoints,12
5685,Hitpoints,12
5687,Defence,12
5688,Strength,6
5690,Hitpoints,12
5691,Strength,6
5693,Strength,6
5694,Strength,6
5696,Magic,1
5698,Hitpoints,12
5699,Ranged,1
5701,Magic,1
5703,Strength,6
5705,Hitpoints,12
5707,Defence,12
5708,Ranged,1
4930,Magic,1
4931,Magic,1
4933,Magic,1
4934,Ranged,1
4940,Hitpoints,200
4972,Hitpoints,250
4993,Ranged,1
4996,Ranged,1
4998,Ranged,1
5002,Attack,19
5025,Strength,1
5137,Defence,1
5145,Strength,43
5168,Hitpoints,8
5170,Hitpoints,8
5174,Strength,71
5178,Defence,95
5179,Attack,1
5181,Strength,1
5184,Magic,1
5185,Strength,1
5190,Attack,1
5191,Magic,1
5194,Attack,1
5251,Ranged,90
5252,Strength,90
5254,Magic,70
5256,Defence,50
5292,Strength,190
5295,Attack,8
5296,Strength,9
5298,Hitpoints,22
5299,Ranged,1
5301,Strength,9
5303,Defence,10
5305,Attack,8
5306,Magic,1
5308,Attack,8
5309,Strength,9
5311,Magic,1
5312,Strength,9
5314,Magic,1
5316,Defence,10
5318,Magic,1
5320,Defence,10
5321,Strength,9
5323,Hitpoints,22
5324,Ranged,1
5326,Strength,9
5327,Strength,9
5330,Defence,10
5331,Defence,10
5333,Attack,15
5334,Ranged,1
5336,Ranged,1
5338,Hitpoints,18
5340,Defence,17
5341,Defence,17
5348,Hitpoints,27
5359,Ranged,1
5362,Magic,168
5365,Hitpoints,18
5366,Ranged,1
5368,Defence,17
5375,Defence,10
5376,Magic,1
5378,Ranged,1
5380,Defence,10
5381,Ranged,1
5384,Magic,1
5386,Attack,15
5388,Attack,15
5389,Ranged,1
5392,Hitpoints,18
5393,Strength,9
5395,Ranged,1
5396,Magic,1
5398,Strength,9
5399,Ranged,1
5401,Magic,1
5403,Defence,10
5404,Strength,9
5406,Hitpoints,22
5407,Strength,9
5409,Strength,9
5411,Magic,1
5412,Hitpoints,18
5417,Defence,74
5418,Ranged,1
5422,Attack,15
5473,Hitpoints,60
5475,Attack,80
5489,Defence,14
5490,Strength,18
5492,Strength,18
5521,Ranged,1
5522,Strength,80
5525,Hitpoints,60
5527,Attack,80
5529,Ranged,1
5565,Defence,145
5593,Ranged,1
5595,Hitpoints,35
5597,Defence,17
5608,Attack,2
5609,Defence,3
5611,Defence,3
5619,Ranged,1
5621,Defence,3
5627,Defence,50
5629,Attack,49
5630,Defence,50
5632,Attack,49
5633,Strength,50
5635,Magic,1
5637,Attack,49
5638,Defence,50
5639,Magic,1
5641,Attack,49
5642,Strength,50
5644,Hitpoints,52
5646,Attack,49
5647,Strength,50
5649,Magic,1
5650,Hitpoints,52
5652,Strength,50
5654,Hitpoints,52
5656,Defence,50
5657,Magic,1
5659,Attack,49
5661,Defence,50
5662,Attack,49
5663,Strength,50
5666,Defence,140
5678,Ranged,1
5680,Hitpoints,12
5681,Hitpoints,12
5683,Strength,6
5685,Magic,1
5686,Magic,1
5688,Hitpoints,12
5690,Magic,1
5691,Ranged,1
5693,Ranged,1
5695,Hitpoints,12
5696,Ranged,1
5698,Ranged,1
5700,Magic,1
5702,Attack,101
5703,Magic,1
5705,Attack,101
5706,Hitpoints,12
5708,Attack,101
4931,Attack,20
4932,Strength,29
4934,Defence,20
4972,Attack,130
4973,Ranged,1
4994,Magic,1
4995,Strength,18
4997,Magic,1
4999,Defence,14
5000,Defence,14
5002,Defence,14
5048,Magic,1
5137,Attack,1
5145,Attack,80
5169,Hitpoints,8
5174,Defence,75
5176,Attack,1
5178,Magic,1
5182,Strength,1
5185,Ranged,1
5188,Defence,1
5190,Strength,1
5193,Ranged,1
5211,Hitpoints,8
5250,Ranged,1
5252,Ranged,90
5254,Attack,90
5256,Attack,105
5292,Ranged,190
5294,Hitpoints,22
5295,Ranged,1
5297,Magic,1
5299,Attack,8
5300,Strength,9
5302,Magic,1
5304,Attack,8
5306,Attack,8
5307,Magic,1
5309,Defence,10
5310,Strength,9
5312,Magic,1
5313,Ranged,1
5316,Attack,8
5317,Hitpoints,22
5319,Defence,10
5320,Strength,9
5322,Magic,1
5323,Strength,9
5325,Strength,9
5327,Hitpoints,22
5328,Strength,9
5330,Ranged,1
5332,Hitpoints,18
5334,Attack,15
5336,Attack,15
5337,Ranged,1
5339,Attack,15
5340,Ranged,1
5342,Hitpoints,27
5359,Hitpoints,110
5361,Defence,128
5363,Magic,168
5366,Hitpoints,18
5367,Hitpoints,18
5376,Attack,8
5377,Magic,1
5379,Defence,10
5380,Magic,1
5384,Attack,84
5385,Defence,17
5387,Defence,17
5388,Strength,18
5390,Attack,15
5392,Attack,15
5393,Ranged,1
5395,Defence,10
5397,Hitpoints,22
5398,Ranged,1
5400,Hitpoints,22
5402,Magic,1
5404,Hitpoints,22
5405,Defence,10
5406,Strength,9
5408,Magic,1
5410,Hitpoints,22
5412,Defence,17
5418,Defence,74
5421,Hitpoints,80
5473,Defence,70
5474,Magic,1
5489,Ranged,1
5491,Defence,14
5521,Strength,70
5523,Attack,80
5525,Ranged,1
5527,Defence,40
5529,Magic,1
5565,Ranged,1
5594,Attack,37
5595,Ranged,1
5597,Hitpoints,18
5603,Magic,1
5609,Ranged,1
5611,Attack,2
5620,Attack,2
5621,Ranged,1
5627,Hitpoints,52
5628,Strength,50
5630,Magic,1
5631,Strength,50
5634,Attack,49
5635,Defence,50
5636,Strength,50
5638,Attack,49
5640,Hitpoints,52
5642,Attack,49
5643,Ranged,1
5645,Defence,50
5647,Attack,49
5648,Magic,1
5649,Ranged,1
5651,Hitpoints,52
5653,Defence,50
5655,Attack,49
5656,Strength,50
5658,Defence,50
5660,Defence,50
5661,Magic,1
5663,Defence,50
5665,Attack,49
5666,Hitpoints,134
5679,Defence,12
5681,Attack,101
5682,Ranged,1
5684,Defence,12
5686,Attack,101
5687,Magic,1
5689,Attack,101
5691,Defence,12
5692,Magic,1
5694,Defence,12
5696,Attack,101
5697,Magic,1
5699,Magic,1
5700,Ranged,1
5702,Strength,6
5704,Magic,1
5706,Attack,101
5707,Strength,6
5710,Hitpoints,12
5711,Ranged,1
5701,Defence,12
5702,Ranged,1
5704,Hitpoints,12
5705,Strength,6
5707,Magic,1
5709,Attack,101
5710,Ranged,1
5712,Hitpoints,12
5714,Attack,101
5716,Attack,101
5717,Ranged,1
5719,Hitpoints,12
5721,Attack,101
5721,Magic,1
5723,Hitpoints,12
5725,Magic,1
5727,Hitpoints,12
5729,Hitpoints,12
5731,Defence,12
5732,Strength,6
5734,Magic,1
5736,Defence,12
5737,Strength,6
5739,Ranged,1
5740,Magic,1
5742,Strength,6
5744,Attack,101
5745,Magic,1
5747,Defence,12
5750,Strength,5
5842,Attack,35
5843,Hitpoints,20
5845,Defence,30
5847,Defence,30
5848,Strength,25
5850,Ranged,1
5880,Hitpoints,16
5882,Magic,1
5883,Strength,8
5885,Magic,1
5902,Strength,170
5904,Strength,255
5909,Magic,1
5920,Magic,1
5924,Hitpoints,7
5996,Hitpoints,160
6006,Magic,1
6008,Attack,70
6009,Hitpoints,100
6011,Defence,70
6013,Attack,70
6014,Magic,1
6016,Defence,70
6017,Ranged,1
6019,Ranged,1
6021,Attack,70
6022,Ranged,1
6025,Defence,70
6087,Defence,70
6088,Hitpoints,5
6091,Magic,1
6093,Defence,17
6099,Magic,1
5706,Defence,12
5707,Hitpoints,12
5709,Defence,12
5710,Strength,6
5712,Ranged,1
5714,Defence,12
5715,Ranged,1
5717,Magic,1
5719,Attack,101
5720,Ranged,1
5722,Attack,101
5723,Ranged,1
5725,Hitpoints,12
5727,Ranged,1
5729,Attack,101
5730,Defence,12
5731,Magic,1
5733,Defence,12
5735,Attack,101
5736,Ranged,1
5738,Hitpoints,12
5740,Attack,101
5741,Strength,6
5743,Hitpoints,12
5745,Defence,12
5746,Attack,101
5750,Defence,6
5751,Ranged,1
5842,Strength,25
5844,Strength,25
5845,Strength,25
5847,Ranged,1
5849,Ranged,1
5851,Attack,35
5880,Defence,6
5882,Hitpoints,16
5884,Defence,6
5885,Ranged,1
5902,Ranged,170
5904,Hitpoints,90
5906,Hitpoints,50
5909,Attack,8
5920,Strength,18
5924,Ranged,1
5996,Ranged,1
6007,Hitpoints,100
6008,Strength,70
6010,Ranged,1
6012,Magic,1
6013,Ranged,1
6015,Strength,70
6017,Magic,1
6019,Defence,70
6020,Strength,70
6022,Magic,1
6024,Defence,70
6025,Ranged,1
6049,Hitpoints,10
6052,Magic,1
6087,Ranged,1
6089,Hitpoints,5
6090,Hitpoints,5
6091,Strength,18
6097,Hitpoints,27
6099,Attack,8
5708,Defence,12
5709,Strength,6
5711,Hitpoints,12
5713,Magic,1
5715,Defence,12
5717,Attack,101
5718,Ranged,1
5719,Magic,1
5721,Defence,12
5723,Attack,101
5724,Magic,1
5726,Defence,12
5727,Strength,6
5729,Magic,1
5731,Hitpoints,12
5732,Magic,1
5733,Strength,6
5736,Attack,101
5737,Ranged,1
5738,Strength,6
5741,Defence,12
5742,Magic,1
5744,Hitpoints,12
5746,Strength,6
5750,Attack,6
5800,Defence,14
5801,Magic,1
5843,Defence,30
5844,Defence,30
5846,Hitpoints,20
5848,Attack,35
5849,Defence,30
5851,Defence,30
5881,Defence,6
5882,Strength,8
5884,Hitpoints,16
5902,Defence,240
5904,Attack,187
5919,Defence,14
5924,Attack,1
5996,Magic,1
6006,Attack,70
6007,Ranged,1
6009,Magic,1
6011,Hitpoints,100
6013,Defence,70
6015,Attack,70
6016,Strength,70
6018,Defence,70
6020,Attack,70
6021,Ranged,1
6023,Hitpoints,100
6024,Magic,1
6047,Hitpoints,10
6052,Defence,70
6092,Defence,17
6093,Strength,18
5710,Attack,101
5711,Defence,12
5712,Strength,6
5714,Ranged,1
5716,Ranged,1
5718,Defence,12
5719,Strength,6
5722,Defence,12
5723,Defence,12
5725,Defence,12
5727,Attack,101
5728,Ranged,1
5730,Ranged,1
5732,Defence,12
5734,Attack,101
5735,Ranged,1
5737,Magic,1
5739,Magic,1
5741,Hitpoints,12
5742,Attack,101
5743,Strength,6
5745,Hitpoints,12
5747,Magic,1
5751,Attack,40
5800,Magic,1
5843,Ranged,1
5845,Hitpoints,20
5846,Ranged,1
5848,Ranged,1
5850,Strength,25
5852,Hitpoints,6
5880,Magic,1
5882,Defence,6
5883,Magic,1
5885,Hitpoints,16
5903,Defence,120
5919,Ranged,1
5923,Magic,1
5994,Hitpoints,70
5996,Attack,115
6006,Strength,70
6008,Hitpoints,100
6010,Attack,70
6011,Strength,70
6013,Magic,1
6015,Defence,70
6016,Ranged,1
6018,Hitpoints,100
6019,Strength,70
6021,Hitpoints,100
6023,Defence,70
6024,Strength,70
6091,Attack,15
6092,Magic,1
6099,Defence,10
5710,Defence,12
5711,Magic,1
5713,Hitpoints,12
5715,Magic,1
5716,Magic,1
5718,Hitpoints,12
5719,Ranged,1
5721,Hitpoints,12
5722,Strength,6
5724,Ranged,1
5726,Hitpoints,12
5728,Attack,101
5729,Ranged,1
5730,Strength,6
5733,Attack,101
5734,Hitpoints,12
5735,Strength,6
5738,Attack,101
5738,Ranged,1
5740,Ranged,1
5742,Hitpoints,12
5744,Defence,12
5745,Ranged,1
5747,Attack,101
5750,Ranged,1
5800,Strength,18
5829,Hitpoints,5
5842,Defence,30
5843,Strength,25
5845,Magic,1
5846,Strength,25
5848,Hitpoints,20
5850,Defence,30
5851,Ranged,1
5880,Strength,8
5881,Strength,8
5884,Attack,8
5885,Strength,8
5903,Magic,1
5904,Ranged,1
5923,Defence,1
5924,Magic,1
5927,Hitpoints,17
6007,Attack,70
6009,Attack,70
6010,Magic,1
6012,Defence,70
6014,Attack,70
6015,Hitpoints,100
6017,Attack,70
6018,Ranged,1
6020,Hitpoints,100
6022,Defence,70
6024,Attack,70
6025,Magic,1
6052,Ranged,1
6087,Strength,70
6092,Hitpoints,18
6094,Hitpoints,27
6095,Hitpoints,27
5710,Magic,1
5711,Strength,6
5713,Strength,6
5714,Magic,1
5716,Hitpoints,12
5717,Strength,6
5720,Attack,101
5722,Magic,1
5724,Defence,12
5725,Attack,101
5726,Ranged,1
5728,Magic,1
5731,Attack,101
5732,Ranged,1
5734,Ranged,1
5735,Hitpoints,12
5737,Hitpoints,12
5739,Hitpoints,12
5740,Strength,6
5742,Ranged,1
5744,Ranged,1
5746,Hitpoints,12
5747,Ranged,1
5801,Attack,19
5843,Attack,35
5844,Ranged,1
5846,Magic,1
5847,Magic,1
5849,Hitpoints,20
5850,Magic,1
5881,Attack,8
5882,Ranged,1
5884,Magic,1
5902,Hitpoints,180
5903,Ranged,1
5909,Strength,7
5920,Attack,19
5923,Hitpoints,7
6006,Ranged,1
6007,Strength,70
6009,Strength,70
6011,Magic,1
6012,Strength,70
6014,Ranged,1
6016,Magic,1
6018,Attack,70
6019,Magic,1
6021,Defence,70
6022,Strength,70
6024,Hitpoints,100
6051,Hitpoints,34
6091,Defence,17
6092,Strength,18
6093,Ranged,1
6099,Ranged,1
5711,Attack,101
5712,Magic,1
5714,Hitpoints,12
5715,Strength,6
5717,Hitpoints,12
5719,Defence,12
5720,Strength,6
5721,Strength,6
5723,Magic,1
5725,Strength,6
5727,Defence,12
5728,Strength,6
5730,Attack,101
5731,Ranged,1
5733,Hitpoints,12
5734,Strength,6
5736,Magic,1
5738,Magic,1
5740,Defence,12
5741,Magic,1
5743,Magic,1
5744,Strength,6
5746,Magic,1
5750,Magic,1
5751,Hitpoints,52
5800,Attack,19
5801,Ranged,1
5842,Magic,1
5844,Magic,1
5846,Defence,30
5848,Defence,30
5849,Strength,25
5851,Magic,1
5881,Hitpoints,16
5883,Attack,8
5884,Strength,8
5902,Attack,564
5904,Defence,434
5907,Hitpoints,140
5919,Attack,19
5920,Defence,14
5923,Ranged,1
5926,Hitpoints,17
5928,Hitpoints,17
5993,Hitpoints,101
5995,Hitpoints,70
5996,Strength,120
6007,Defence,70
6008,Ranged,1
6010,Hitpoints,100
6012,Attack,70
6014,Defence,70
6015,Ranged,1
6017,Hitpoints,100
6019,Attack,70
6020,Magic,1
6022,Attack,70
6023,Strength,70
6025,Strength,70
6046,Hitpoints,74
6087,Attack,70
6091,Hitpoints,18
6093,Hitpoints,18
6096,Hitpoints,27
6098,Hitpoints,27
6099,Strength,9
5713,Attack,101
5715,Attack,101
5717,Defence,12
5718,Attack,101
5720,Hitpoints,12
5722,Ranged,1
5724,Attack,101
5726,Attack,101
5727,Magic,1
5728,Hitpoints,12
5729,Strength,6
5732,Attack,101
5733,Ranged,1
5735,Magic,1
5737,Defence,12
5739,Defence,12
5741,Attack,101
5743,Attack,101
5743,Ranged,1
5745,Strength,6
5747,Hitpoints,12
5751,Defence,50
5800,Ranged,1
5843,Magic,1
5845,Attack,35
5847,Attack,35
5848,Magic,1
5850,Attack,35
5851,Strength,25
5880,Ranged,1
5882,Attack,8
5883,Hitpoints,16
5885,Attack,8
5903,Attack,187
5909,Defence,3
5920,Ranged,1
5924,Defence,1
5996,Defence,110
6006,Defence,70
6008,Defence,70
6009,Ranged,1
6011,Ranged,1
6013,Hitpoints,100
6014,Strength,70
6016,Attack,70
6017,Strength,70
6020,Defence,70
6021,Strength,70
6023,Magic,1
6024,Ranged,1
6052,Hitpoints,70
6087,Hitpoints,80
6092,Ranged,1
6093,Magic,1
5713,Defence,12
5714,Strength,6
5716,Strength,6
5718,Magic,1
5720,Defence,12
5722,Hitpoints,12
5723,Strength,6
5724,Strength,6
5726,Magic,1
5729,Defence,12
5730,Hitpoints,12
5732,Hitpoints,12
5734,Defence,12
5736,Hitpoints,12
5737,Attack,101
5739,Attack,101
5740,Hitpoints,12
5742,Defence,12
5744,Magic,1
5746,Ranged,1
5750,Hitpoints,5
5751,Strength,40
5801,Defence,14
5842,Ranged,1
5844,Attack,35
5846,Attack,35
5847,Hitpoints,20
5849,Attack,35
5850,Hitpoints,20
5881,Magic,1
5883,Defence,6
5884,Ranged,1
5902,Magic,1
5903,Strength,231
5905,Hitpoints,140
5909,Ranged,1
5919,Strength,18
5923,Strength,1
5929,Hitpoints,17
6006,Hitpoints,100
6008,Magic,1
6010,Defence,70
6011,Attack,70
6012,Ranged,1
6014,Hitpoints,100
6016,Hitpoints,100
6018,Magic,1
6019,Hitpoints,100
6021,Magic,1
6023,Attack,70
6025,Attack,70
6048,Hitpoints,10
6050,Hitpoints,34
6052,Attack,100
6091,Ranged,1
6093,Attack,15
6099,Hitpoints,22
5713,Ranged,1
5715,Hitpoints,12
5716,Defence,12
5718,Strength,6
5720,Magic,1
5721,Ranged,1
5724,Hitpoints,12
5725,Ranged,1
5726,Strength,6
5728,Defence,12
5730,Magic,1
5731,Strength,6
5733,Magic,1
5735,Defence,12
5736,Strength,6
5738,Defence,12
5739,Strength,6
5741,Ranged,1
5743,Defence,12
5745,Attack,101
5746,Defence,12
5747,Strength,6
5801,Strength,18
5842,Hitpoints,20
5844,Hitpoints,20
5845,Ranged,1
5847,Strength,25
5849,Magic,1
5851,Hitpoints,20
5880,Attack,8
5881,Ranged,1
5883,Ranged,1
5885,Defence,6
5903,Hitpoints,230
5904,Magic,1
5919,Magic,1
5923,Attack,1
5924,Strength,1
6007,Magic,1
6009,Defence,70
6010,Strength,70
6012,Hitpoints,100
6013,Strength,70
6015,Magic,1
6017,Defence,70
6018,Strength,70
6020,Ranged,1
6022,Hitpoints,100
6023,Ranged,1
6025,Hitpoints,100
6052,Strength,90
6087,Magic,70
6092,Attack,15
183,Hitpoints,20
110,Hitpoints,111
6230,Hitpoints,120
6230,Attack,1
6230,Strength,1
6230,Defence,80
6230,Ranged,140
122,Hitpoints,29
123,Hitpoints,49
907,Hitpoints,3
907,Attack,1
907,Strength,1
907,Ranged,1
907,Magic,60
907,Defence,60
908,Hitpoints,60
908,Attack,1
908,Strength,1
908,Defence,60
908,Ranged,1
908,Magic,60
909,Hitpoints,60
909,Attack,1
909,Strength,1
909,Ranged,1
909,Magic,80
909,Defence,80
910,Hitpoints,60
910,Attack,1
910,Strength,1
910,Defence,100
910,Ranged,1
910,Magic,100
911,Hitpoints,60
911,Attack,1
911,Defence,120
911,Strength,1
911,Ranged,1
911,Magic,120
12,Hitpoints,20
197,Hitpoints,20
197,Attack,10
197,Strength,20
197,Defence,10
197,Ranged,1
197,Magic,1
258,Hitpoints,100
258,Strength,80
86,Attack,1
86,Defence,5
8349,Hitpoints,200
8349,Attack,150
8349,Defence,150
8349,Strength,150
8349,Ranged,100
8349,Magic,100
8127,Hitpoints,25
8127,Attack,1
8127,Defence,20
8127,Strength,1
8127,Ranged,1
8127,Magic,1
1471,Hitpoints,110
1471,Magic,110
1471,Defence,110
1471,Strength,90
1471,Attack,180
100494,Defence,1
100494,Strength,1
100494,Hitpoints,255
100494,Ranged,1
100494,Magic,1
7133,Attack,280
7133,Defence,250
7133,Strength,350
7133,Hitpoints,300
7133,Ranged,350
7133,Magic,280
